Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
7334	305.94	855.87	30.9	2011.57	0	1095.76	6789.15
7335	362.24	760.5	32.04	2049.88	0	1098.1	-11610.5
7336	290.53	684.51	20.83	2000.98	0	1091.88	2543.49
7337	295.87	588.23	30.29	1976.23	0	1089.73	-4574.15
7338	288.01	525.97	24.03	2002.67	0	1085.92	1019.71
7339	231.4	433.04	9.92	1965.12	0	1092.04	4992.97
7340	267.41	390.01	19.3	2002.63	0	1086.16	-9332
7341	170.67	300.6	19.15	1890.21	0	1098.11	2148.71
7342	212.94	281.52	17.85	2065.55	0	1087.77	-3260.1
7343	151.67	208.74	9.23	1810.78	0	1092.73	1817.08
7344	134.51	173.34	31.74	2050.08	0	1128.83	-18872.8
7345	109.25	135.19	-3.89	1928.39	0	1068.2	1460.74
7346	88.58	118.41	2.98	1890.12	0	1086.53	623.57
7347	67.67	70.8	2.98	2070.23	0	1114.72	-11927.4
7348	54.09	63.02	-8.24	1957.27	0	1041.67	820.8
7349	43.26	28.08	-11.06	2246.02	0	1158.5	-15550.8
7350	-0	-0	-0	2149	0	976.7	-0
7351	23.8	20.6	11.29	2575.96	0	1106.74	-1464.62
7352	-0	-0	-0	2149	0	976.7	-0
7353	0.99	20.45	-5.42	2461.67	0	845.4	-5581.02
7354	8.7	-22.58	-13.5	1789.17	0	1034.9	-8083.08
7355	-2.9	19.53	-16.71	2971.77	0	843.91	-22483.8
7356	-4.73	-18.31	-13.81	2272.88	0	1057.51	-7602.31
7357	-0	-0	-0	2149	0	976.7	-0
7358	-0	-0	-0	2149	0	976.7	-0
7359	-0	-0	-0	2149	0	976.7	-0
7360	-0	-0	-0	2149	0	976.7	-0
7361	-0	-0	-0	2149	0	976.7	-0
7362	-0	-0	-0	2149	0	976.7	-0
7363	-0	-0	-0	2149	0	976.7	-0
7364	-0	-0	-0	2149	0	976.7	-0
7365	-0	-0	-0	2149	0	976.7	-0
7366	-0	-0	-0	2149	0	976.7	-0
7367	-0	-0	-0	2149	0	976.7	-0
7368	-0	-0	-0	2149	0	976.7	-0
7369	-0	-0	-0	2149	0	976.7	-0
7370	-0	-0	-0	2149	0	976.7	-0
7371	-0	-0	-0	2149	0	976.7	-0
7372	-0	-0	-0	2149	0	976.7	-0
7373	-0	-0	-0	2149	0	976.7	-0
7374	-0	-0	-0	2149	0	976.7	-0
7375	-0	-0	-0	2149	0	976.7	-0
7376	-0	-0	-0	2149	0	976.7	-0
7377	-0	-0	-0	2149	0	976.7	-0
7378	-0	-0	-0	2149	0	976.7	-0
7379	-0	-0	-0	2149	0	976.7	-0
7380	-0	-0	-0	2149	0	976.7	-0
7381	20.83	-18.01	-6.1	1326.56	0	904.04	-6218.54
7382	-0	-0	-0	2149	0	976.7	-0
7383	-0	-0	-0	2149	0	976.7	-0
7384	-0	-0	-0	2149	0	976.7	-0
7385	2.9	17.85	-3.74	2728.36	0	820.3	-9382.59
7386	-0	-0	-0	2149	0	976.7	-0
7387	-6.41	18.31	-12.66	1830.42	0	881.66	-3241.48
7388	-0	-0	-0	2149	0	976.7	-0
7389	4.88	15.41	-5.65	2243.85	0	886.62	-10574.8
7390	-0	-0	-0	2149	0	976.7	-0
7391	-0	-0	-0	2149	0	976.7	-0
7392	-0	-0	-0	2149	0	976.7	-0
7393	-35.02	133.82	5.65	2817.71	0	998.87	-4745.64
7394	-184.33	249.79	9.23	2629.75	0	936.76	-49617
7395	-164.87	530.85	166.02	2657.85	0	1010.6	-30576.3
7396	-485.31	750.27	104.68	2627.95	0	987.88	20564.3
7397	-518.72	773.01	153.81	2616.27	0	1002.53	22351.7
7398	-393.91	1140.75	108.41	2547.51	0	1004.79	-8360.61
7399	-319.52	1249.69	154.95	2627.34	0	1013.12	84414.1
7400	40.82	1243.59	113.37	2572.19	0	1011.72	-7452.37
7401	-194.7	1500.4	64.7	2533.5	0	1018.7	17987.2
7402	-241.01	1555.48	-54.93	2575.3	0	1023.51	-2152.88
7403	-232.93	1668.24	-55.39	2497.43	0	1026.47	-9014
7404	-407.26	1596.98	67.37	2544.16	0	1043.12	49812.6
7405	-299.76	1592.41	-88.42	2499.53	0	1024.6	-24843.4
7406	-265.88	1640.78	-133.36	2492.36	0	1028.93	-25978.7
7407	-364.07	1507.26	-78.28	2500.69	0	1032.6	8951.21
7408	-261.76	1714.02	-80.34	2441.26	0	1021.14	-42269.3
7409	-358.28	1508.94	-125.05	2499.2	0	1039.39	-22579.5
7410	-347.67	1726.23	-55.16	2442.48	0	1028.9	1215.62
7411	-304.49	1703.64	47.76	2476.81	0	1040.5	5878.78
7412	-379.56	1666.56	-35.02	2413.72	0	1030.22	897.55
7413	-194.4	1938.78	-32.88	2419.86	0	1018.63	-17658.1
7414	-312.19	1791.38	-2.21	2386.9	0	1027.53	12126.3
7415	-218.73	1927.19	48.22	2364.76	0	1028.32	3313.03
7416	-197.75	1964.26	19.15	2387.92	0	1024.78	18704.3
7417	-261.76	1927.34	34.26	2340.08	0	1029.35	9603.47
7418	-56.84	2053.07	100.02	2340.7	0	1025.34	2540.07
7419	-197.14	1953.58	75.99	2310.24	0	1031.52	32848.7
7420	-29.98	2002.11	37.92	2310.22	0	1020.66	-3768.78
7421	-8.54	2027.59	88.27	2307.03	0	1022.17	1743.63
7422	-71.72	1927.03	50.66	2259.32	0	1025.55	14189.9
7423	113.07	2024.84	42.34	2288.57	0	1020.96	-11288
7424	-46.62	1895.29	35.4	2236.31	0	1028.06	31827.3
7425	135.27	1916.5	49.74	2255.09	0	1027.96	-11241.9
7426	100.4	1870.57	14.27	2216.93	0	1026.31	-2752.43
7427	72.48	1810.76	22.81	2206.07	0	1030.21	22558.2
7428	217.13	1819.31	20.9	2210.15	0	1025.66	-23404.5
7429	125.5	1724.7	-10.68	2154.21	0	1024.41	7007.24
7430	239.11	1705.47	12.89	2193.75	0	1026.65	10190.4
7431	233.84	1624.15	-18.08	2142.93	0	1024.26	-5617.39
7432	244.9	1543.12	1.83	2136.26	0	1028.07	4179.18
7433	311.58	1540.07	-15.64	2155.16	0	1027.44	687.11
7434	279.16	1370.09	-44.33	2098.74	0	1029.21	1604.07
7435	333.33	1358.49	-7.86	2107.58	0	1032.22	1718.9
7436	308	1254.58	-35.1	2076.23	0	1030.38	-4808.12
7437	345.38	1162.11	-52.11	2072.89	0	1030.17	5186.88
7438	329.9	1099.24	-41.12	2058.72	0	1033.67	-3287.81
7439	326.61	978.7	-51.8	2033.68	0	1032.33	-4762.73
7440	345.84	929.41	-60.27	2032.52	0	1028.45	1718.02
7441	297.93	804.44	-62.33	2009.94	0	1037.59	-640.18
7442	311.13	736.85	-56.92	2005.97	0	1035.5	-6549.62
7443	299.76	657.65	-57.75	1989.2	0	1036.79	-3538.29
7444	268.4	548.71	-61.8	1970.69	0	1037.49	-2723.36
7445	275.57	531.62	-54.7	1981.69	0	1030.45	-8941.24
7446	213.78	403.9	-53.25	1943.3	0	1039.24	-4085.23
7447	223.92	377.04	-61.04	1963.05	0	1017.29	2901.16
7448	209.35	305.33	-39.9	1967.73	0	1028.47	-13789
7449	145.11	236.97	-35.32	1893.34	0	1036.2	-799.54
7450	174.48	215.91	-43.26	2020.42	0	1018.68	-8937.3
7451	101.55	161.9	-31.81	1936.26	0	1027.41	-4875.98
7452	95.98	123.9	-19.76	1872.44	0	1030.88	-3915.39
7453	106.51	89.57	-15.56	2193.58	0	1032.2	-12680.2
7454	29.98	66.68	-26.55	1781.15	0	985.16	426.32
7455	64.01	31.43	-11.29	1559.16	0	985.59	-6015.15
7456	35.1	41.5	-5.42	2352.86	0	1043.32	-7751.52
7457	-0	-0	-0	2149	0	976.7	-0
7458	29.37	26.7	-7.4	2380.93	0	953.83	-7701.61
7459	-0	-0	-0	2149	0	976.7	-0
7460	-0	-0	-0	2149	0	976.7	-0
7461	-0	-0	-0	2149	0	976.7	-0
7462	-0	-0	-0	2149	0	976.7	-0
7463	-0	-0	-0	2149	0	976.7	-0
7464	-0	-0	-0	2149	0	976.7	-0
7465	-0	-0	-0	2149	0	976.7	-0
7466	-0	-0	-0	2149	0	976.7	-0
7467	-0	-0	-0	2149	0	976.7	-0
7468	-0	-0	-0	2149	0	976.7	-0
7469	-0	-0	-0	2149	0	976.7	-0
7470	-0	-0	-0	2149	0	976.7	-0
7471	-0	-0	-0	2149	0	976.7	-0
7472	-0	-0	-0	2149	0	976.7	-0
7473	-0	-0	-0	2149	0	976.7	-0
7474	-0	-0	-0	2149	0	976.7	-0
7475	-0	-0	-0	2149	0	976.7	-0
7476	-0	-0	-0	2149	0	976.7	-0
7477	-1.6	16.78	-6.64	2876.66	0	893.68	-16162.6
7478	-0	-0	-0	2149	0	976.7	-0
7479	-0	-0	-0	2149	0	976.7	-0
7480	-0	-0	-0	2149	0	976.7	-0
7481	-0	-0	-0	2149	0	976.7	-0
7482	-0	-0	-0	2149	0	976.7	-0
7483	-0	-0	-0	2149	0	976.7	-0
7484	-0	-0	-0	2149	0	976.7	-0
7485	-0	-0	-0	2149	0	976.7	-0
7486	-7.48	-17.55	-9.69	1909.3	0	1076.77	-6884.63
7487	11.37	16.33	-14.57	2365.99	0	790.41	-9292.1
7488	-0	-0	-0	2149	0	976.7	-0
7489	-0	-0	-0	2149	0	976.7	-0
7490	-0	-0	-0	2149	0	976.7	-0
7491	-0	-0	-0	2149	0	976.7	-0
7492	-0	-0	-0	2149	0	976.7	-0
7493	-0	-0	-0	2149	0	976.7	-0
7494	-0	-0	-0	2149	0	976.7	-0
7495	-0	-0	-0	2149	0	976.7	-0
7496	-0	-0	-0	2149	0	976.7	-0
7497	-0	-0	-0	2149	0	976.7	-0
7498	-0	-0	-0	2149	0	976.7	-0
7499	-0	-0	-0	2149	0	976.7	-0
7500	-89.42	203.55	-22.58	2548.56	0	1073.49	180.43
7501	-61.72	540.47	-56.08	2646.27	0	1108.48	33829.3
7502	-210.11	786.29	-123.44	2614.76	0	1064.11	-16162
7503	-486.15	948.79	-164.57	2561.74	0	1090.42	-6055.48
7504	-275.34	1080.17	-173.19	2629.1	0	1080.32	-42745.7
7505	-157.62	1382.9	-185.85	2530.93	0	1067.03	-83901.4
7506	-3.43	1373.14	-244.37	2596.58	0	1063.79	-107959
7507	-170.59	1566.93	-21.9	2541.51	0	1060.01	-1261.06
7508	-251.92	1628.57	96.66	2520.17	0	1053.88	12130.9
7509	-280.38	1577.76	75.68	2521.23	0	1051.95	40497.9
7510	-385.13	1601.87	108.57	2502.78	0	1046.51	-4271.79
7511	-363.62	1598.36	224.76	2518.1	0	1056.81	34570.9
7512	-371.86	1534.27	182.88	2493.22	0	1057.54	8606.13
7513	-323.87	1658.17	52.95	2500.95	0	1036.01	12707.6
7514	-365.91	1635.74	147.55	2464.23	0	1054.39	48908.9
7515	-337.83	1658.02	101.62	2446.68	0	1048.76	-17088.7
7516	-412.98	1866.91	59.43	2460.1	0	1043.05	208.59
7517	-396.96	1729.89	-0	2418	0	1054.16	26377
7518	-228.65	1954.35	101.47	2426.45	0	1049.89	-12327.9
7519	-365.22	1934.05	76.75	2401.83	0	1059.82	44805.3
7520	-185.55	1980.13	-10.83	2377.53	0	1055.55	-18974.7
7521	-154.8	2186.43	10.3	2389.68	0	1046.65	-39049.7
7522	-240.86	2067.72	-8.85	2349.58	0	1053.45	8435.94
7523	-51.27	2224.58	-71.41	2317.75	0	1043.89	-30266.3
7524	-193.41	2100.83	-8.09	2343.55	0	1058.78	26737.7
7525	-25.63	2111.51	-8.24	2312.96	0	1057.24	-5904.94
7526	-15.56	2126.77	-17.01	2301.78	0	1058.88	-21029.2
7527	-131.99	2040.1	-30.29	2290.48	0	1062.16	33170.2
7528	101.93	2115.02	9.54	2276.37	0	1057.93	-17757.7
7529	-57.22	2001.95	-22.58	2237.11	0	1055.46	186.33
7530	54.93	2046.36	-18.16	2248.94	0	1052.73	14794.5
7531	103.68	1983.64	-13.05	2218.15	0	1051.89	-4191.98
7532	50.13	1932.53	10.3	2211.6	0	1057.21	11215.5
7533	193.71	1945.04	25.79	2217.12	0	1055.45	3777.63
7534	127.18	1819.31	-11.67	2172.37	0	1058.73	12458.6
7535	193.1	1815.8	33.49	2183.77	0	1058.98	4935.42
7536	242	1780.55	16.71	2164.36	0	1053.45	3343.46
7537	211.64	1653.14	-0.92	2129.19	0	1057.03	1749.6
7538	290.07	1674.04	17.7	2150.26	0	1049.33	3073.09
7539	258.56	1509.25	20.9	2101.47	0	1055.06	5408.82
7540	326.46	1482.39	17.7	2115.22	0	1049.34	-982.85
7541	307.39	1376.19	26.47	2088.45	0	1051.43	4147.16
7542	319.98	1272.89	37.69	2063.61	0	1056.7	1995.82
7543	357.44	1213.07	46.62	2088.04	0	1050.94	-2016.67
7544	309.75	1093.29	28.76	2027.23	0	1050.46	13195.3
7545	361.56	1019.44	47.53	2033.6	0	1052.13	-9538.67
7546	329.28	921.33	51.65	2037.27	0	1049.42	2670.56
7547	316.09	810.24	31.89	1968.52	0	1047	9426.11
7548	362.63	776.06	58.21	2020.62	0	1048.33	-17174.2
7549	282.9	644.07	52.49	1966.89	0	1046.64	8906.15
7550	315.48	576.93	56.23	1965.37	0	1054.19	-9617.88
7551	289.08	525.05	42.5	2003.55	0	1047.18	-8749.52
7552	252.3	424.19	39.75	1936.48	0	1044.55	5234.08
7553	256.35	389.4	30.52	1966.4	0	1048.75	-12542.6
7554	170.97	311.28	14.88	1927.04	0	1044.83	4987.18
7555	224.3	271.45	28.61	1988.1	0	1035.59	6225.87
7556	142.9	211.64	20.45	1846.87	0	1063.92	-16408.2
7557	125.5	172.12	20.98	1968.45	0	1044.26	-1726.08
7558	124.36	136.26	12.89	1928.31	0	1041.95	2468.54
7559	71.95	92.32	12.74	1851.76	0	1093.21	-15743.6
7560	89.34	99.18	4.12	2133.9	0	996.25	4481.72
7561	49.36	45.32	-8.39	1936.05	0	1050.79	-9149.98
7562	32.73	41.2	-3.43	2324.62	0	1011.15	-6853.53
7563	22.2	29.14	-8.01	2332.68	0	965.18	3269.46
7564	-0	-0	-0	2149	0	976.7	-0
7565	-11.67	15.56	3.05	2531.87	0	932.72	-7860.97
7566	12.97	-20.9	-3.36	1379.84	0	938.66	-2243.1
7567	-0	-0	-0	2149	0	976.7	-0
7568	-0	-0	-0	2149	0	976.7	-0
7569	-0	-0	-0	2149	0	976.7	-0
7570	-0	-0	-0	2149	0	976.7	-0
7571	-0	-0	-0	2149	0	976.7	-0
7572	-0	-0	-0	2149	0	976.7	-0
7573	-0	-0	-0	2149	0	976.7	-0
7574	3.81	-26.25	-0.15	2172.4	0	882.04	-1805.42
7575	21.67	34.03	-9.16	2722.23	0	859.71	-15851.9
7576	-24.26	-18.92	-12.66	2784.36	0	1021.97	-12573.4
7577	-0	-0	-0	2149	0	976.7	-0
7578	-0	-0	-0	2149	0	976.7	-0
7579	-0	-0	-0	2149	0	976.7	-0
7580	-0	-0	-0	2149	0	976.7	-0
7581	-0	-0	-0	2149	0	976.7	-0
7582	-0	-0	-0	2149	0	976.7	-0
7583	-0	-0	-0	2149	0	976.7	-0
7584	-16.56	15.72	-1.98	2017.67	0	950.25	-9231.05
7585	22.43	-24.87	-6.41	1574.12	0	886.34	-8070.82
7586	-0	-0	-0	2149	0	976.7	-0
7587	-0	-0	-0	2149	0	976.7	-0
7588	-0	-0	-0	2149	0	976.7	-0
7589	-7.32	15.41	-12.51	2620.09	0	771.03	-12853.6
7590	9.38	-20.45	-4.96	1564.5	0	895.92	-6993.17
7591	-0	-0	-0	2149	0	976.7	-0
7592	-0	-0	-0	2149	0	976.7	-0
7593	-0	-0	-0	2149	0	976.7	-0
7594	-0	-0	-0	2149	0	976.7	-0
7595	-0	-0	-0	2149	0	976.7	-0
7596	-6.03	19.68	-13.35	2001	0	820.42	-2986.76
7597	-0	-0	-0	2149	0	976.7	-0
7598	-0.76	18.31	-6.18	2208.38	0	876.55	-4965.27
7599	-0	-0	-0	2149	0	976.7	-0
7600	-8.62	17.09	-6.79	2577.15	0	921.94	-12278.3
7601	-0	-0	-0	2149	0	976.7	-0
7602	-0	-0	-0	2149	0	976.7	-0
7603	-8.39	-16.63	-4.27	2181.34	0	843.06	-7093.94
7604	-0	-0	-0	2149	0	976.7	-0
7605	-0	-0	-0	2149	0	976.7	-0
7606	-85.07	269.17	10.6	2702.76	0	983.44	-27486.1
7607	-105.67	342.25	130.84	2669.96	0	974.28	-62641.6
7608	-144.12	611.57	170.21	2590.97	0	1009.46	-11013.2
7609	-494.69	804.9	167.24	2651.42	0	997.81	44693.6
7610	-359.5	943.76	171.89	2543.46	0	1004.38	-37363.8
7611	-281.98	1138	173.95	2574.86	0	1014.92	64389.1
7612	-135.96	1238.25	12.51	2604.25	0	997.5	37380.3
7613	-38.15	1174.01	62.64	2509.76	0	1028.14	-30037
7614	-153.58	1368.87	102.31	2567.3	0	1024.45	16015.8
7615	-254.59	1498.87	-39.06	2539.99	0	1024.13	-5418.04
7616	-354.39	1423.95	-111.69	2496.19	0	1023.75	-5995.94
7617	-356.6	1543.73	59.28	2528.37	0	1026.56	17797.7
7618	-341.11	1456.15	-78.89	2479.98	0	1021.03	-2211.09
7619	-323.1	1443.94	-165.02	2487.11	0	1032.58	-26083.9
7620	-305.1	1515.66	-120.93	2513.92	0	1028.16	-15575.4
7621	-321.27	1475.98	-48.37	2470.01	0	1041.23	-10796.2
7622	-301.06	1564.33	-112.38	2472.18	0	1032.71	-28522.1
7623	-357.74	1711.73	-98.42	2434.95	0	1017.49	-7689.02
7624	-318.83	1652.68	6.71	2403.3	0	1032.56	-1396.31
7625	-247.04	1763.61	-16.71	2413.74	0	1026.47	-4141.51
7626	-268.02	1834.72	-28.53	2432.37	0	1030	9515.11
7627	-201.57	1801.3	-19.38	2379.32	0	1030.34	-16248.7
7628	-184.94	1957.55	53.48	2368.48	0	1027.66	-5392.19
7629	-240.25	1932.98	1.22	2368.77	0	1029.36	37119.8
7630	-129.85	1938.78	-20.45	2328.11	0	1027.03	-15957.9
7631	-158.62	2066.65	58.44	2341.94	0	1024.6	-5830.25
7632	-152.36	1930.39	26.55	2299.12	0	1028.13	25438
7633	4.27	2071.53	9.54	2300.65	0	1023.97	-7934.47
7634	-140.15	1948.39	40.66	2286.5	0	1028.63	26335
7635	23.57	1969.15	54.47	2261.5	0	1031.67	-5458.73
7636	20.75	1975.4	-0.53	2261.67	0	1027.84	69.04
7637	-17.01	1915.28	-5.26	2245.23	0	1031.7	19662
7638	153.66	1963.04	-9.08	2227.71	0	1023.64	-18036.7
7639	36.39	1863.1	-19.53	2202.15	0	1028.51	9290.38
7640	160.98	1881.41	-28.61	2204.83	0	1026.13	162.57
7641	195.01	1820.53	-21.9	2183.1	0	1029.2	-7032.96
7642	145.03	1754.15	-0.76	2166.73	0	1033.78	4606.47
7643	271.53	1734.92	-41.35	2165.89	0	1028.86	-6974.85
7644	216.06	1634.67	-37.84	2129.77	0	1033.95	2383.81
7645	271.68	1613.62	-15.03	2138.75	0	1033.09	-595.06
7646	297.24	1507.72	-44.86	2102.24	0	1032.34	-2898.82
7647	273.51	1466.98	-63.4	2097.15	0	1031.63	3106.88
7648	336.38	1373.14	-41.5	2094.28	0	1031.89	476.41
7649	320.51	1299.44	-50.43	2056.55	0	1034.43	-4422.83
7650	329.51	1205.14	-65.69	2069.71	0	1035.4	-2079.59
7651	353.09	1127.93	-58.9	2037.35	0	1034.19	2191.99
7652	341.34	1020.51	-51.65	2028.3	0	1038.82	-11406.9
7653	352.02	966.49	-63.55	2044.23	0	1036.12	-989.99
7654	319.44	847.93	-81.41	1982.96	0	1035.75	2760.28
7655	329.36	772.86	-61.11	2023.49	0	1037.55	-12762.3
7656	295.1	705.72	-61.04	1976.4	0	1034.89	3439.56
7657	300.29	585.33	-79.35	1975.78	0	1033.93	-2256.19
7658	267.72	547.79	-54.17	1977.67	0	1040.02	-8988.77
7659	239.79	410.61	-52.19	1857.98	0	1042.37	2847.2
7660	236.43	413.21	-51.19	1999.68	0	1034.93	-13153.3
7661	187.99	277.4	-40.82	1840.02	0	1049.7	28.93
7662	223.46	290.53	-35.63	1994.15	0	1027.29	-9575.96
7663	127.41	213.01	-36.85	1867.71	0	1038.41	-10719.9
7664	141.07	170.59	-44.71	1922.58	0	1011.07	8393.37
7665	122.91	156.71	-15.87	1988.32	0	1013.34	-9298.58
7666	69.12	88.35	-23.96	1831.37	0	1028.42	-4294.23
7667	89.11	86.82	-21.67	2027.84	0	997.09	-4030.79
7668	38.07	55.24	-9.69	1917.9	0	1019.74	-3332.97
7669	43.18	31.28	-3.81	2073.61	0	1069.68	-13564.5
7670	22.81	33.26	-13.5	2070.3	0	936.33	-5581.25
7671	-0	-0	-0	2149	0	976.7	-0
7672	20.14	17.55	-11.22	2414.04	0	891.5	-5990.73
7673	-0	-0	-0	2149	0	976.7	-0
7674	-0	-0	-0	2149	0	976.7	-0
7675	-0	-0	-0	2149	0	976.7	-0
7676	-0	-0	-0	2149	0	976.7	-0
7677	-0	-0	-0	2149	0	976.7	-0
7678	-0	-0	-0	2149	0	976.7	-0
7679	-0	-0	-0	2149	0	976.7	-0
7680	-0	-0	-0	2149	0	976.7	-0
7681	-0	-0	-0	2149	0	976.7	-0
7682	-0	-0	-0	2149	0	976.7	-0
7683	-0	-0	-0	2149	0	976.7	-0
7684	-0	-0	-0	2149	0	976.7	-0
7685	-0	-0	-0	2149	0	976.7	-0
7686	-1.45	-23.65	-12.59	1905.4	0	1051.36	9.85
7687	-6.94	27.77	-7.55	2370.52	0	1001.6	-11921.1
7688	16.71	-39.98	-13.28	2125.17	0	977.23	-6422.99
7689	1.07	29.91	-3.81	2808.72	0	879.75	-12026.3
7690	-0	-0	-0	2149	0	976.7	-0
7691	-0	-0	-0	2149	0	976.7	-0
7692	-7.4	37.54	3.97	2846.04	0	936.5	-3820.93
7693	-6.79	-27.62	-12.05	1844.95	0	994.39	-4742.37
7694	13.58	33.42	-13.12	2277.93	0	825.98	-4806.66
7695	-0	-0	-0	2149	0	976.7	-0
7696	-0	-0	-0	2149	0	976.7	-0
7697	-0	-0	-0	2149	0	976.7	-0
7698	-0	-0	-0	2149	0	976.7	-0
7699	26.02	19.23	0.46	2704.22	0	847.15	-3567.2
7700	-17.78	-20.9	-8.54	1763.95	0	940.56	-4629.15
7701	6.1	30.36	-5.65	2470.11	0	896.74	-13321.3
7702	12.21	-25.33	-6.33	1868.28	0	988.96	-4534.99
7703	-7.93	23.8	-7.32	2833.74	0	977.48	-14921.7
7704	-0	-0	-0	2149	0	976.7	-0
7705	-0	-0	-0	2149	0	976.7	-0
7706	-0	-0	-0	2149	0	976.7	-0
7707	-0	-0	-0	2149	0	976.7	-0
7708	-0	-0	-0	2149	0	976.7	-0
7709	-0	-0	-0	2149	0	976.7	-0
7710	-0	-0	-0	2149	0	976.7	-0
7711	-0	-0	-0	2149	0	976.7	-0
7712	-25.63	130.16	18.84	2664.1	0	1147.65	-135.95
7713	-136.8	313.42	-19.76	2664.46	0	1091.69	432.49
7714	-19.38	595.7	-114.14	2679.45	0	1092.12	14822.3
7715	-557.02	881.04	-140.53	2542.88	0	1080.11	23089.3
7716	-392.68	926.97	-198.14	2626.42	0	1075.88	-93622
7717	-284.19	1277.62	-189.82	2528.93	0	1066.09	-41742
7718	-85.14	1324.01	-333.1	2598	0	1044.52	-108493
7719	-36.01	1416.47	-137.86	2539.49	0	1059.45	-64984.8
7720	-227.81	1461.94	70.72	2515.42	0	1062.52	43505.9
7721	-295.33	1519.93	59.36	2537.36	0	1051.75	24163.2
7722	-327	1428.99	-0.46	2517.88	0	1058.15	-11003.8
7723	-374.91	1521	164.03	2516.17	0	1044.93	17289.4
7724	-439.83	1483.61	140.76	2496.35	0	1049.61	-3648.8
7725	-357.67	1432.34	19.3	2475.89	0	1044.15	-28124.2
7726	-312.81	1607.97	62.79	2510.08	0	1032.37	39980.3
7727	-427.93	1461.18	104.9	2448.87	0	1055.34	-11633.4
7728	-305.33	1680.3	55.92	2466.4	0	1044.54	-14072.9
7729	-447.24	1700.13	21.06	2469.32	0	1046.33	35022.3
7730	-330.05	1733.7	60.65	2418.83	0	1057.14	-17606.6
7731	-249.71	1880.19	62.18	2446.81	0	1042.26	3032.23
7732	-368.12	1853.33	-45.32	2378.38	0	1042.06	23084.2
7733	-146.48	2008.51	-47.91	2359.87	0	1037.11	-40151.9
7734	-278.32	2005.31	38.3	2373.08	0	1050.59	36643
7735	-203.09	1955.41	-5.42	2349.9	0	1061.46	21295.8
7736	-93.54	2113.04	-26.25	2359.2	0	1055.74	-23977.8
7737	-226.75	1966.25	-23.73	2313.98	0	1058.06	30943.4
7738	27.54	2152.56	-32.12	2302.4	0	1044.9	-27391.4
7739	-135.57	1992.03	-94.6	2274.28	0	1050.05	23651.3
7740	-14.8	2075.04	-64.01	2280.32	0	1044.71	1637.07
7741	65.69	2052.46	-10.07	2273.23	0	1050.78	-21133.5
7742	-40.05	1958.31	-32.04	2244.49	0	1052.45	27865.6
7743	132.6	2048.19	-7.48	2257.91	0	1050.69	-2823.61
7744	37.46	1888.12	3.2	2204.72	0	1057.71	11188.6
7745	146.79	1965.33	20.83	2223.66	0	1050.49	7428.9
7746	150.91	1876.22	-26.55	2191.72	0	1051.09	925.86
7747	129.47	1809.08	-29.37	2166.67	0	1048.74	13311.3
7748	215.76	1846.16	-3.05	2178.96	0	1043.87	980.51
7749	188.67	1692.35	-31.66	2133.91	0	1050.34	7026.96
7750	274.96	1727.6	-7.71	2154.27	0	1045.44	10701.4
7751	225.91	1587.22	0.53	2103.28	0	1051.19	4782.56
7752	312.42	1515.05	12.13	2106.88	0	1054.02	3105.08
7753	325.09	1515.35	7.55	2116.42	0	1044.75	1015.46
7754	300.67	1345.52	9.46	2049.54	0	1052.56	4108.57
7755	385.67	1342.16	19.84	2089.87	0	1043.64	-4890.55
7756	309.98	1243.29	4.96	2052.25	0	1041.6	8272.5
7757	372.62	1127.32	16.25	2026.56	0	1045.3	-5083.58
7758	360.95	1080.02	22.96	2054.58	0	1038.84	-4113.97
7759	304.49	936.89	26.93	1989.25	0	1050.54	9460.43
7760	380.94	880.74	35.1	2013.35	0	1048.23	-14193
7761	293.27	771.03	33.42	1983.14	0	1041.69	2871.16
7762	332.79	708.31	40.82	1972.46	0	1046.93	-2750.81
7763	311.36	600.89	25.94	1962.92	0	1042.31	-4203.71
7764	269.17	542.45	29.3	1958.55	0	1036.55	7996.76
7765	299.61	471.04	30.52	1958.25	0	1038.85	-9172.58
7766	225.98	396.27	12.89	1919.86	0	1031.07	6390.95
7767	224.46	351.41	13.73	1972.78	0	1035.2	554.9
7768	209.43	292.97	20.9	1903.06	0	1046.36	-5663.85
7769	171.36	243.84	17.62	1922.87	0	1042.2	1005.08
7770	169.22	183.72	12.89	1939.89	0	1054.73	-13983.1
7771	119.55	163.73	10.38	1844.48	0	1051.05	-511.7
7772	113.68	113.07	10.15	1932.37	0	1055.22	-8741.71
7773	96.28	104.06	-7.32	1974.9	0	1016	-2163.07
7774	52.57	56.92	-4.43	1636.04	0	1048.22	-4818.04
7775	58.52	43.49	-0.84	2147.78	0	1065.87	-6275.82
7776	18.08	26.09	-9.23	1989.22	0	988.63	1069.32
7777	21.67	22.58	-10.99	2176.91	0	944.31	-8654.1
7778	-0	-0	-0	2149	0	976.7	-0
7779	-0	-0	-0	2149	0	976.7	-0
7780	-0	-0	-0	2149	0	976.7	-0
7781	-0	-0	-0	2149	0	976.7	-0
7782	-0	-0	-0	2149	0	976.7	-0
7783	-0	-0	-0	2149	0	976.7	-0
7784	-0	-0	-0	2149	0	976.7	-0
7785	-0	-0	-0	2149	0	976.7	-0
7786	-0	-0	-0	2149	0	976.7	-0
7787	-0	-0	-0	2149	0	976.7	-0
