Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0.727	849.659	1049.86	1327.1	853.706	1050.54	1108.92	664.694	1098.09	1256.56	665.995	1096.39	1167.46	764.69	1132.84	1374.56	767.416	1129.48	1052.1	710.567	770.672	1417.58	718.773	660.097	1418.24	661.344	767.873	1367.45	665.852	657.684	1366.21	688.681	268.906	1435.72	697.408	189.116	1423.64	651.164	270.386	1396.36	657.511	191.289	1386.44	644.724	94.4197	1373.25	632.553	44.0307	1374.61	658.042	59.1618	1412.35	714.775	758.858	1020.13	725.71	649.013	1010.95	668.209	752.175	1070.35	673.293	641.886	1061.93	691.384	255.238	1004.62	701.729	176.425	1020.33	652.95	259.244	1041.3	663.016	175.582	1054.36	648.856	94.1655	1071.42	637.385	44.1555	1072.25	670.481	55.1723	1027.28	767.676	964.646	1399.24	734.525	558.727	1415.77	722.123	535.892	1285.07	734.053	486.575	1422.96	789.175	475.617	1367.59	709.96	104.946	1411.27	733.028	121.258	1327.32	862.486	66.2465	1323.62	838.378	56.9729	1435.81	865.862	74.7412	1366.88	775.457	953.839	1032.21	736.036	552.033	1011.99	714.99	530.007	1140.75	723.186	483.993	1008.18	782.262	462.808	1062.76	713.186	106.316	1030.59	735.389	119.104	1112.11	864.999	63.6338	1121.72	838.744	47.4644	1005.17	871.535	71.2444	1073.8
0.733	849.665	1049.85	1327.11	853.725	1050.53	1108.93	664.712	1098.1	1256.56	666.018	1096.39	1167.46	764.709	1132.86	1374.58	767.443	1129.46	1052.11	710.571	770.674	1417.57	718.767	660.105	1418.25	661.346	767.873	1367.44	665.853	657.685	1366.21	688.679	268.905	1435.74	697.41	189.124	1423.64	651.167	270.387	1396.36	657.513	191.292	1386.44	644.72	94.4089	1373.26	632.55	44.0376	1374.6	658.046	59.1575	1412.35	714.793	758.86	1020.13	725.708	649.018	1010.96	668.226	752.178	1070.36	673.306	641.89	1061.94	691.389	255.229	1004.64	701.735	176.422	1020.33	652.954	259.24	1041.31	663.019	175.588	1054.35	648.852	94.166	1071.43	637.386	44.1515	1072.25	670.475	55.1674	1027.28	767.684	964.652	1399.26	734.556	558.759	1415.9	722.133	535.885	1285.08	734.056	486.579	1422.97	789.183	475.621	1367.59	709.964	104.953	1411.27	733.029	121.257	1327.31	862.494	66.2383	1323.62	838.375	56.9602	1435.81	865.861	74.7413	1366.89	775.465	953.836	1032.21	736.043	552.032	1011.98	714.996	530.006	1140.76	723.189	483.993	1008.19	782.268	462.814	1062.76	713.192	106.318	1030.58	735.381	119.103	1112.11	865.002	63.6279	1121.72	838.744	47.4724	1005.17	871.534	71.2365	1073.8
0.74	849.677	1049.85	1327.11	853.745	1050.52	1108.94	664.728	1098.1	1256.56	666.038	1096.4	1167.46	764.731	1132.85	1374.58	767.464	1129.45	1052.11	710.57	770.676	1417.56	718.758	660.095	1418.25	661.354	767.877	1367.45	665.856	657.689	1366.2	688.684	268.906	1435.74	697.411	189.118	1423.64	651.177	270.383	1396.37	657.516	191.288	1386.45	644.72	94.4179	1373.26	632.546	44.0345	1374.6	658.039	59.1635	1412.34	714.8	758.853	1020.14	725.729	649.017	1010.97	668.233	752.173	1070.37	673.311	641.892	1061.93	691.388	255.235	1004.63	701.72	176.428	1020.34	652.959	259.247	1041.31	663.03	175.574	1054.35	648.854	94.1633	1071.42	637.382	44.1474	1072.25	670.473	55.1692	1027.28	767.688	964.643	1399.26	734.526	558.734	1415.79	722.14	535.884	1285.09	734.057	486.57	1422.98	789.18	475.621	1367.59	709.962	104.947	1411.27	733.017	121.265	1327.32	862.484	66.2415	1323.62	838.377	56.9669	1435.81	865.858	74.7395	1366.89	775.489	953.837	1032.21	736.06	552.026	1011.98	715.003	529.999	1140.75	723.207	484.006	1008.18	782.277	462.817	1062.77	713.182	106.306	1030.58	735.392	119.108	1112.11	864.987	63.6239	1121.72	838.742	47.4635	1005.17	871.532	71.2396	1073.8
0.747	849.685	1049.85	1327.12	853.759	1050.51	1108.94	664.751	1098.1	1256.57	666.056	1096.4	1167.46	764.76	1132.86	1374.59	767.492	1129.44	1052.1	710.577	770.674	1417.57	718.766	660.108	1418.25	661.354	767.883	1367.44	665.856	657.681	1366.2	688.678	268.908	1435.74	697.418	189.121	1423.64	651.186	270.391	1396.37	657.527	191.286	1386.45	644.724	94.4199	1373.25	632.553	44.0334	1374.59	658.045	59.164	1412.34	714.812	758.859	1020.15	725.727	649.016	1010.97	668.249	752.181	1070.37	673.326	641.893	1061.95	691.39	255.233	1004.64	701.727	176.425	1020.33	652.958	259.249	1041.31	663.029	175.581	1054.35	648.855	94.1628	1071.43	637.379	44.1555	1072.25	670.474	55.172	1027.27	767.707	964.634	1399.26	734.527	558.724	1415.79	722.135	535.889	1285.1	734.068	486.583	1422.96	789.186	475.619	1367.6	709.962	104.953	1411.27	733.022	121.263	1327.33	862.492	66.2345	1323.63	838.381	56.9663	1435.82	865.863	74.7365	1366.89	775.498	953.835	1032.22	736.056	552.032	1011.99	715.008	530.006	1140.76	723.196	483.999	1008.2	782.278	462.821	1062.78	713.18	106.313	1030.58	735.386	119.103	1112.11	864.99	63.6273	1121.72	838.747	47.468	1005.17	871.541	71.2329	1073.81
0.753	849.702	1049.85	1327.13	853.778	1050.51	1108.95	664.768	1098.11	1256.57	666.071	1096.41	1167.47	764.78	1132.87	1374.6	767.523	1129.43	1052.09	710.58	770.673	1417.57	718.764	660.11	1418.25	661.356	767.882	1367.43	665.86	657.688	1366.19	688.688	268.908	1435.75	697.424	189.118	1423.64	651.19	270.392	1396.38	657.522	191.291	1386.45	644.73	94.4244	1373.25	632.547	44.038	1374.59	658.039	59.1711	1412.34	714.83	758.859	1020.15	725.749	649.029	1010.97	668.269	752.183	1070.37	673.336	641.899	1061.95	691.404	255.237	1004.63	701.733	176.428	1020.33	652.972	259.252	1041.31	663.029	175.584	1054.37	648.857	94.1702	1071.42	637.383	44.1501	1072.25	670.48	55.1685	1027.28	767.71	964.644	1399.27	734.542	558.741	1415.79	722.136	535.893	1285.09	734.072	486.578	1422.97	789.189	475.625	1367.6	709.961	104.958	1411.27	733.022	121.255	1327.33	862.502	66.2355	1323.61	838.382	56.9746	1435.82	865.866	74.7353	1366.89	775.518	953.843	1032.22	736.065	552.029	1011.99	715.008	530.007	1140.77	723.22	483.997	1008.2	782.289	462.821	1062.79	713.189	106.322	1030.59	735.378	119.1	1112.12	864.998	63.6285	1121.73	838.752	47.4721	1005.17	871.534	71.2443	1073.81
0.76	849.715	1049.85	1327.14	853.796	1050.5	1108.95	664.785	1098.12	1256.57	666.089	1096.41	1167.47	764.792	1132.89	1374.61	767.549	1129.43	1052.09	710.577	770.676	1417.57	718.765	660.115	1418.26	661.361	767.88	1367.44	665.872	657.697	1366.2	688.702	268.903	1435.75	697.426	189.123	1423.65	651.198	270.399	1396.38	657.534	191.288	1386.45	644.726	94.4226	1373.24	632.549	44.0399	1374.6	658.05	59.1645	1412.35	714.834	758.863	1020.15	725.762	649.012	1010.98	668.285	752.185	1070.38	673.35	641.891	1061.95	691.398	255.239	1004.64	701.736	176.431	1020.34	652.977	259.254	1041.3	663.035	175.588	1054.36	648.855	94.1677	1071.42	637.388	44.1453	1072.25	670.475	55.1739	1027.28	767.712	964.632	1399.27	734.549	558.749	1415.8	722.168	535.89	1285.09	734.079	486.587	1422.97	789.197	475.625	1367.62	709.964	104.954	1411.28	733.026	121.254	1327.33	862.431	66.1846	1323.64	838.382	56.9678	1435.81	865.86	74.7275	1366.89	775.54	953.837	1032.22	736.081	552.027	1011.99	715.016	530.008	1140.77	723.218	484	1008.2	782.297	462.807	1062.79	713.188	106.302	1030.59	735.388	119.109	1112.12	864.999	63.6183	1121.73	838.752	47.4614	1005.18	871.544	71.2361	1073.82
0.767	849.731	1049.84	1327.14	853.825	1050.5	1108.95	664.811	1098.12	1256.58	666.112	1096.42	1167.47	764.81	1132.9	1374.61	767.584	1129.42	1052.09	710.586	770.678	1417.57	718.776	660.107	1418.26	661.363	767.886	1367.44	665.874	657.692	1366.2	688.709	268.909	1435.75	697.446	189.122	1423.65	651.198	270.395	1396.39	657.541	191.29	1386.45	644.73	94.4324	1373.25	632.553	44.042	1374.6	658.037	59.1739	1412.34	714.85	758.862	1020.15	725.781	649.025	1010.99	668.298	752.179	1070.38	673.361	641.905	1061.94	691.405	255.242	1004.64	701.733	176.43	1020.33	652.982	259.262	1041.31	663.04	175.578	1054.36	648.858	94.1564	1071.42	637.38	44.1511	1072.24	670.48	55.1688	1027.27	767.727	964.639	1399.28	734.553	558.73	1415.79	722.167	535.895	1285.09	734.08	486.589	1422.97	789.201	475.627	1367.61	709.964	104.958	1411.27	733.03	121.262	1327.32	862.5	66.2246	1323.62	838.389	56.9719	1435.81	865.874	74.7326	1366.89	775.565	953.841	1032.23	736.086	552.028	1011.99	715.029	530.009	1140.77	723.227	484.005	1008.2	782.309	462.822	1062.79	713.186	106.312	1030.58	735.392	119.1	1112.12	864.995	63.6148	1121.75	838.75	47.4587	1005.18	871.543	71.2353	1073.82
0.773	849.75	1049.84	1327.15	853.852	1050.49	1108.95	664.829	1098.13	1256.57	666.134	1096.43	1167.47	764.821	1132.9	1374.6	767.607	1129.41	1052.09	710.601	770.679	1417.57	718.782	660.125	1418.26	661.37	767.89	1367.45	665.879	657.692	1366.2	688.716	268.901	1435.76	697.449	189.124	1423.65	651.205	270.394	1396.38	657.544	191.291	1386.45	644.735	94.4244	1373.24	632.559	44.0444	1374.59	658.046	59.1726	1412.33	714.868	758.861	1020.15	725.791	649.016	1010.98	668.312	752.19	1070.39	673.369	641.894	1061.95	691.416	255.243	1004.63	701.746	176.431	1020.34	652.993	259.254	1041.3	663.042	175.592	1054.35	648.857	94.1667	1071.41	637.385	44.1527	1072.24	670.485	55.165	1027.29	767.732	964.633	1399.29	734.569	558.751	1415.8	722.191	535.884	1285.1	734.088	486.595	1422.96	789.209	475.629	1367.61	709.972	104.961	1411.27	733.033	121.265	1327.33	862.501	66.2354	1323.62	838.385	56.9653	1435.81	865.876	74.7255	1366.89	775.592	953.827	1032.24	736.113	552.025	1011.99	715.032	530.009	1140.77	723.246	484.005	1008.21	782.315	462.821	1062.79	713.188	106.325	1030.59	735.395	119.095	1112.11	864.998	63.6148	1121.74	838.753	47.4602	1005.18	871.555	71.229	1073.82
0.78	849.765	1049.84	1327.17	853.867	1050.48	1108.95	664.849	1098.14	1256.57	666.158	1096.43	1167.47	764.828	1132.91	1374.59	767.629	1129.41	1052.09	710.605	770.684	1417.58	718.789	660.114	1418.27	661.374	767.892	1367.45	665.89	657.7	1366.21	688.715	268.912	1435.76	697.444	189.127	1423.64	651.206	270.406	1396.37	657.548	191.3	1386.45	644.73	94.4311	1373.24	632.559	44.0471	1374.59	658.044	59.1804	1412.34	714.88	758.86	1020.15	725.803	649.021	1010.98	668.326	752.187	1070.38	673.386	641.899	1061.96	691.425	255.241	1004.63	701.744	176.426	1020.34	652.993	259.256	1041.3	663.045	175.607	1054.34	648.853	94.1674	1071.42	637.382	44.1572	1072.25	670.484	55.1666	1027.27	767.74	964.64	1399.29	734.569	558.765	1415.8	722.2	535.896	1285.1	734.085	486.59	1422.96	789.209	475.631	1367.62	709.968	104.96	1411.26	733.04	121.253	1327.33	862.501	66.2327	1323.61	838.379	56.969	1435.81	865.872	74.7267	1366.89	775.603	953.829	1032.23	736.109	552.029	1011.99	715.034	530.005	1140.77	723.251	484.007	1008.21	782.322	462.819	1062.8	713.174	106.315	1030.59	735.391	119.096	1112.11	865.004	63.6215	1121.74	838.753	47.4587	1005.18	871.556	71.2298	1073.82
0.787	849.773	1049.84	1327.16	853.902	1050.48	1108.96	664.875	1098.14	1256.57	666.177	1096.44	1167.46	764.834	1132.9	1374.6	767.652	1129.41	1052.1	710.605	770.682	1417.59	718.787	660.119	1418.28	661.379	767.899	1367.47	665.883	657.705	1366.21	688.705	268.915	1435.75	697.447	189.128	1423.64	651.207	270.41	1396.38	657.546	191.303	1386.45	644.731	94.433	1373.24	632.553	44.0568	1374.6	658.052	59.1948	1412.35	714.901	758.863	1020.15	725.814	649.026	1010.99	668.336	752.189	1070.38	673.393	641.9	1061.96	691.432	255.241	1004.63	701.747	176.438	1020.34	652.991	259.264	1041.3	663.047	175.599	1054.35	648.858	94.1695	1071.42	637.379	44.1563	1072.25	670.475	55.1641	1027.29	767.742	964.648	1399.29	734.594	558.775	1415.91	722.197	535.901	1285.1	734.084	486.597	1422.97	789.206	475.637	1367.63	709.964	104.972	1411.26	733.038	121.259	1327.33	862.495	66.2407	1323.63	838.383	56.9642	1435.8	865.88	74.7322	1366.88	775.633	953.823	1032.25	736.135	552.022	1012	715.04	530.012	1140.78	723.251	483.999	1008.2	782.336	462.817	1062.8	713.18	106.322	1030.58	735.387	119.102	1112.12	865.003	63.6246	1121.73	838.749	47.4575	1005.18	871.551	71.2275	1073.82
0.793	849.791	1049.85	1327.18	853.921	1050.47	1108.95	664.9	1098.14	1256.56	666.201	1096.44	1167.46	764.826	1132.9	1374.6	767.673	1129.41	1052.1	710.6	770.687	1417.6	718.784	660.124	1418.28	661.379	767.915	1367.47	665.88	657.72	1366.21	688.709	268.911	1435.75	697.442	189.122	1423.64	651.212	270.411	1396.37	657.545	191.301	1386.45	644.736	94.4333	1373.24	632.554	44.0504	1374.59	658.048	59.1849	1412.34	714.908	758.87	1020.16	725.829	649.023	1010.99	668.359	752.187	1070.38	673.406	641.897	1061.96	691.437	255.239	1004.64	701.753	176.427	1020.33	653	259.257	1041.3	663.048	175.602	1054.34	648.851	94.1849	1071.41	637.374	44.1611	1072.25	670.478	55.1701	1027.28	767.728	964.648	1399.28	734.558	558.761	1415.81	722.206	535.904	1285.1	734.08	486.6	1422.97	789.201	475.64	1367.63	709.969	104.965	1411.26	733.032	121.267	1327.33	862.444	66.1833	1323.63	838.383	56.9691	1435.81	865.872	74.7247	1366.89	775.658	953.82	1032.25	736.143	552.021	1012	715.041	530.009	1140.77	723.258	484.002	1008.22	782.343	462.818	1062.81	713.193	106.31	1030.59	735.394	119.102	1112.11	865.005	63.6121	1121.73	838.758	47.4636	1005.19	871.558	71.2346	1073.82
0.8	849.804	1049.85	1327.18	853.945	1050.46	1108.94	664.925	1098.15	1256.57	666.227	1096.44	1167.46	764.827	1132.9	1374.59	767.707	1129.4	1052.11	710.603	770.69	1417.6	718.783	660.132	1418.29	661.384	767.914	1367.48	665.88	657.715	1366.21	688.712	268.919	1435.76	697.434	189.135	1423.64	651.212	270.408	1396.39	657.54	191.301	1386.45	644.739	94.4408	1373.24	632.555	44.0559	1374.59	658.051	59.186	1412.34	714.934	758.864	1020.17	725.85	649.019	1010.99	668.375	752.187	1070.38	673.414	641.902	1061.95	691.446	255.238	1004.63	701.747	176.427	1020.34	653.006	259.261	1041.3	663.048	175.602	1054.34	648.854	94.1732	1071.42	637.378	44.1504	1072.24	670.478	55.172	1027.28	767.76	964.649	1399.3	734.566	558.762	1415.8	722.205	535.906	1285.11	734.073	486.601	1422.96	789.206	475.633	1367.64	709.97	104.971	1411.26	733.033	121.274	1327.3	862.44	66.1797	1323.64	838.386	56.9707	1435.81	865.879	74.7257	1366.89	775.69	953.809	1032.26	736.147	552.018	1012	715.049	529.996	1140.78	723.27	484.001	1008.22	782.338	462.815	1062.81	713.186	106.311	1030.59	735.396	119.103	1112.12	864.996	63.6223	1121.73	838.747	47.457	1005.19	871.552	71.2332	1073.84
0.807	849.819	1049.83	1327.18	853.981	1050.45	1108.96	664.949	1098.15	1256.54	666.254	1096.44	1167.46	764.846	1132.89	1374.6	767.742	1129.4	1052.12	710.605	770.688	1417.59	718.78	660.12	1418.28	661.388	767.921	1367.48	665.875	657.723	1366.22	688.712	268.916	1435.76	697.443	189.134	1423.64	651.213	270.408	1396.38	657.54	191.305	1386.45	644.735	94.4347	1373.25	632.555	44.0564	1374.59	658.057	59.1934	1412.35	714.946	758.867	1020.16	725.872	649.012	1010.98	668.39	752.185	1070.38	673.431	641.895	1061.95	691.454	255.242	1004.64	701.758	176.435	1020.35	653.012	259.268	1041.29	663.049	175.613	1054.34	648.853	94.1748	1071.41	637.366	44.1677	1072.24	670.479	55.1696	1027.28	767.748	964.656	1399.3	734.549	558.751	1415.82	722.194	535.91	1285.1	734.073	486.603	1422.96	789.208	475.631	1367.65	709.973	104.977	1411.27	733.032	121.258	1327.33	862.443	66.1828	1323.64	838.39	56.9719	1435.81	865.883	74.7225	1366.9	775.713	953.8	1032.26	736.164	552.026	1012	715.059	530.004	1140.77	723.289	484.005	1008.21	782.356	462.809	1062.81	713.182	106.311	1030.59	735.401	119.111	1112.12	864.999	63.6193	1121.73	838.756	47.4626	1005.18	871.553	71.2352	1073.83
0.813	849.827	1049.83	1327.2	854.003	1050.45	1108.96	664.976	1098.15	1256.55	666.277	1096.45	1167.45	764.852	1132.89	1374.6	767.776	1129.39	1052.11	710.615	770.692	1417.6	718.77	660.13	1418.29	661.384	767.931	1367.48	665.872	657.74	1366.22	688.707	268.921	1435.76	697.437	189.135	1423.64	651.207	270.413	1396.39	657.536	191.304	1386.46	644.737	94.4351	1373.25	632.556	44.0568	1374.6	658.051	59.191	1412.34	714.974	758.869	1020.18	725.887	649.012	1010.99	668.414	752.185	1070.38	673.448	641.909	1061.93	691.458	255.24	1004.63	701.763	176.427	1020.33	653.017	259.261	1041.29	663.051	175.612	1054.34	648.852	94.1701	1071.41	637.376	44.1632	1072.25	670.479	55.1684	1027.28	767.778	964.645	1399.31	734.56	558.765	1415.81	722.172	535.913	1285.11	734.066	486.598	1422.97	789.193	475.629	1367.65	709.964	104.957	1411.26	733.02	121.258	1327.33	862.516	66.2316	1323.61	838.388	56.9696	1435.8	865.882	74.7264	1366.9	775.745	953.801	1032.26	736.194	552.023	1012	715.064	529.996	1140.76	723.295	484.006	1008.21	782.361	462.8	1062.8	713.186	106.314	1030.58	735.393	119.106	1112.12	864.993	63.6222	1121.74	838.755	47.4693	1005.17	871.565	71.2327	1073.83
0.82	849.84	1049.83	1327.19	854.038	1050.43	1108.95	664.987	1098.15	1256.55	666.3	1096.45	1167.46	764.861	1132.88	1374.61	767.801	1129.38	1052.11	710.616	770.695	1417.59	718.767	660.128	1418.28	661.395	767.929	1367.47	665.865	657.737	1366.22	688.704	268.911	1435.76	697.436	189.14	1423.65	651.201	270.41	1396.38	657.536	191.303	1386.45	644.732	94.439	1373.24	632.562	44.0548	1374.58	658.052	59.1885	1412.34	715.003	758.868	1020.17	725.905	649.012	1010.99	668.433	752.19	1070.38	673.471	641.901	1061.94	691.468	255.235	1004.63	701.76	176.433	1020.34	653.022	259.271	1041.29	663.048	175.616	1054.33	648.857	94.1721	1071.41	637.374	44.1581	1072.24	670.477	55.1699	1027.28	767.782	964.651	1399.29	734.54	558.759	1415.82	722.181	535.897	1285.12	734.06	486.599	1422.97	789.188	475.627	1367.64	709.964	104.963	1411.27	733.032	121.263	1327.32	862.504	66.2285	1323.62	838.393	56.9647	1435.8	865.884	74.7197	1366.89	775.767	953.789	1032.27	736.2	552.019	1011.99	715.071	530.001	1140.76	723.304	484	1008.22	782.373	462.809	1062.81	713.183	106.307	1030.59	735.385	119.113	1112.11	865.006	63.6174	1121.72	838.747	47.4577	1005.18	871.551	71.2308	1073.82
0.827	849.85	1049.83	1327.21	854.071	1050.43	1108.95	665.024	1098.15	1256.55	666.325	1096.46	1167.45	764.875	1132.89	1374.62	767.833	1129.37	1052.11	710.626	770.695	1417.59	718.766	660.127	1418.28	661.398	767.94	1367.47	665.869	657.746	1366.22	688.702	268.91	1435.77	697.438	189.132	1423.64	651.207	270.415	1396.4	657.533	191.303	1386.46	644.734	94.4456	1373.24	632.558	44.0541	1374.59	658.057	59.1936	1412.35	715.016	758.865	1020.17	725.918	649.016	1010.98	668.454	752.192	1070.38	673.482	641.912	1061.94	691.464	255.24	1004.63	701.765	176.437	1020.32	653.027	259.272	1041.29	663.061	175.619	1054.33	648.855	94.1705	1071.42	637.37	44.1675	1072.24	670.478	55.1673	1027.27	767.791	964.649	1399.29	734.541	558.758	1415.83	722.161	535.893	1285.12	734.055	486.596	1422.96	789.197	475.625	1367.65	709.983	104.968	1411.26	733.052	121.263	1327.31	862.509	66.2271	1323.62	838.386	56.9619	1435.81	865.884	74.7172	1366.89	775.794	953.787	1032.27	736.212	552.021	1012	715.092	530.008	1140.77	723.319	484.007	1008.22	782.392	462.81	1062.81	713.177	106.307	1030.58	735.396	119.101	1112.11	864.994	63.6121	1121.72	838.756	47.4666	1005.17	871.559	71.2289	1073.82
0.833	849.87	1049.82	1327.21	854.101	1050.41	1108.95	665.044	1098.16	1256.54	666.347	1096.45	1167.45	764.889	1132.89	1374.62	767.858	1129.35	1052.09	710.625	770.695	1417.58	718.767	660.132	1418.28	661.401	767.941	1367.46	665.869	657.742	1366.22	688.7	268.913	1435.77	697.438	189.128	1423.65	651.206	270.412	1396.4	657.542	191.307	1386.46	644.736	94.4393	1373.24	632.561	44.0553	1374.59	658.052	59.1943	1412.34	715.031	758.868	1020.16	725.951	649.014	1010.98	668.474	752.201	1070.38	673.504	641.918	1061.93	691.47	255.244	1004.62	701.77	176.441	1020.32	653.039	259.27	1041.28	663.053	175.622	1054.32	648.853	94.1677	1071.42	637.369	44.1761	1072.24	670.473	55.1741	1027.27	767.804	964.649	1399.31	734.534	558.763	1415.82	722.149	535.899	1285.12	734.052	486.599	1422.97	789.191	475.631	1367.65	709.978	104.971	1411.26	733.053	121.262	1327.31	862.51	66.2286	1323.61	838.394	56.9724	1435.81	865.888	74.7224	1366.88	775.829	953.795	1032.27	736.224	552.014	1012	715.105	530.01	1140.77	723.341	484.002	1008.22	782.386	462.807	1062.8	713.177	106.318	1030.58	735.395	119.116	1112.1	865.007	63.6191	1121.72	838.753	47.4623	1005.18	871.554	71.2331	1073.82
0.84	849.884	1049.82	1327.2	854.136	1050.42	1108.96	665.069	1098.17	1256.54	666.38	1096.46	1167.44	764.911	1132.89	1374.61	767.878	1129.34	1052.09	710.633	770.7	1417.59	718.772	660.134	1418.28	661.408	767.942	1367.47	665.872	657.746	1366.22	688.701	268.92	1435.77	697.441	189.136	1423.65	651.208	270.416	1396.39	657.532	191.309	1386.47	644.736	94.4411	1373.23	632.556	44.0629	1374.59	658.055	59.1893	1412.34	715.051	758.865	1020.15	725.957	649.011	1010.98	668.491	752.198	1070.38	673.524	641.921	1061.93	691.474	255.241	1004.62	701.766	176.444	1020.33	653.043	259.28	1041.27	663.058	175.619	1054.32	648.853	94.1759	1071.41	637.373	44.1594	1072.23	670.472	55.1725	1027.26	767.817	964.641	1399.3	734.536	558.76	1415.84	722.154	535.911	1285.11	734.051	486.598	1422.96	789.19	475.636	1367.66	709.98	104.968	1411.25	733.056	121.27	1327.31	862.511	66.2313	1323.61	838.391	56.9674	1435.8	865.89	74.7179	1366.88	775.852	953.797	1032.28	736.244	552.027	1012	715.113	530.015	1140.76	723.346	484.004	1008.22	782.417	462.812	1062.81	713.185	106.317	1030.57	735.405	119.111	1112.1	865.009	63.6206	1121.72	838.755	47.467	1005.17	871.55	71.2247	1073.81
0.847	849.893	1049.82	1327.21	854.152	1050.4	1108.96	665.084	1098.17	1256.53	666.411	1096.46	1167.43	764.929	1132.88	1374.61	767.904	1129.34	1052.09	710.637	770.696	1417.59	718.774	660.137	1418.28	661.415	767.938	1367.46	665.88	657.742	1366.21	688.706	268.911	1435.78	697.442	189.132	1423.65	651.211	270.421	1396.4	657.533	191.307	1386.45	644.742	94.4487	1373.24	632.56	44.0629	1374.58	658.056	59.1992	1412.34	715.07	758.868	1020.14	725.981	649.017	1010.98	668.514	752.207	1070.37	673.536	641.915	1061.93	691.481	255.244	1004.61	701.772	176.449	1020.31	653.048	259.275	1041.28	663.06	175.618	1054.31	648.85	94.1749	1071.41	637.373	44.1715	1072.24	670.468	55.167	1027.27	767.823	964.64	1399.32	734.54	558.758	1415.84	722.163	535.912	1285.12	734.051	486.603	1422.97	789.202	475.639	1367.66	709.986	104.967	1411.26	733.047	121.264	1327.32	862.515	66.2274	1323.61	838.391	56.9621	1435.81	865.883	74.7207	1366.89	775.87	953.799	1032.27	736.263	552.014	1012	715.12	530.013	1140.76	723.352	484	1008.22	782.421	462.807	1062.8	713.18	106.318	1030.57	735.401	119.104	1112.1	865.013	63.6083	1121.72	838.752	47.4684	1005.17	871.553	71.2228	1073.81
