Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
3.86	2394.88	988.816	1205.94	2402.03	1008.25	998.188	2219.73	1054.7	1143.88	2214.65	1053.5	1052.15	2338.43	1080.02	1253.64	2310.37	1096.51	944.728	2171.53	722.077	1268.63	2141.06	617.624	1248.56	2122.78	745.939	1223.33	2090.37	643.158	1199.77	1913.44	323.771	1234.84	1871.19	256.869	1215.96	1884.93	352.124	1198.58	1841.91	286.522	1181.41	1768.31	219.759	1153.87	1726.34	191.532	1146.01	1747.85	181.6	1187.42	2465.33	724.775	943.837	2549.47	658.62	969.725	2425.12	696.874	992.428	2506.74	627.927	1021.02	2405.65	405.119	987.351	2363.98	337.429	1003.22	2375.69	433.95	1020.65	2331.43	362.933	1034.66	2258.09	302.223	1060.98	2222.14	267.33	1065.17	2250.65	259.932	1016.22	1900.41	52.4054	1108.71	1862.11	59.803	1218.34	2421.96	149.028	1086.82	2379.11	159.24	978.646
3.867	2396.84	990.925	1204.78	2405.14	1014.69	997.211	2222.95	1058.74	1143.73	2217.27	1059.44	1051.35	2346.74	1083.46	1252.67	2312.37	1103.42	943.666	2166.4	731.664	1268.81	2129.53	628.564	1250.09	2119.8	757.246	1222.26	2082.03	655.926	1200.27	1898.54	334.379	1236.61	1857.47	266.84	1218.13	1870.9	361.501	1198.91	1828.29	295.549	1181.91	1759.74	233.647	1154.81	1715.51	209.469	1145.74	1735.41	197.089	1187.47	2470.32	732.875	944.047	2553	666.359	970.852	2428.63	704.886	991.449	2508.68	634.329	1019.76	2423.38	396.348	989.372	2386.83	325.715	1005.27	2391.57	422.309	1023.42	2352.84	348.061	1037.06	2285.46	282.075	1064.25	2251.7	244.668	1067.99	2280.41	239.812	1018.91	1877.84	55.156	1110.23	1837.56	63.9207	1218.59	2459.93	140.515	1085.88	2415.2	148.894	978.997
3.873	2398.79	992.85	1203.55	2407.89	1020.71	996.165	2225.79	1062.71	1143.43	2219.71	1065.21	1051.08	2355.11	1086.48	1251.9	2314	1109.98	942.645	2160.25	740.294	1269.29	2119.87	638.964	1250.94	2117.22	767.533	1220.63	2074.89	667.858	1199.69	1884.75	345.418	1237.96	1844.42	277.06	1220.42	1858.3	371.235	1198.58	1816.83	304.554	1182.02	1752.99	247.791	1155.8	1706.93	227.8	1145.48	1724.74	213.14	1187.42	2473.24	741.062	944.519	2555.57	672.817	971.786	2430.83	711.852	989.957	2509.47	639.549	1018.25	2441.43	387.407	991.519	2410.71	314	1007.21	2408.12	410.565	1026.01	2375.86	333.374	1039.68	2313.99	262.814	1067.63	2282.57	223.152	1071.31	2311.19	220.781	1021.82	1856.61	59.2332	1111.13	1813.77	69.7454	1219.52	2498.06	133.598	1085.86	2451.61	139.941	979.669
3.88	2400.46	994.497	1202.27	2410.63	1026.4	994.986	2228.17	1066.57	1143.05	2223.05	1069.68	1050.66	2362.82	1089.02	1251.05	2314.56	1116.42	941.161	2155.38	748.438	1268.7	2111.32	648.52	1251.05	2114.76	776.483	1218.55	2068.22	678.54	1198.09	1871.93	356.924	1239.25	1832.12	287.978	1222.63	1846.57	381.408	1198.44	1805.81	314.185	1182.54	1746.94	262.563	1157.36	1699.76	246.426	1145.46	1715.26	229.922	1187.57	2475.73	748.337	945.824	2556.95	678.215	973.029	2431.83	717.189	988.508	2509.17	643.412	1016.82	2459.64	378.457	993.556	2435.05	302.933	1009.37	2425.05	398.875	1028.56	2398.47	319.51	1041.43	2343.32	244.419	1071.11	2314.83	202.553	1074.88	2343.05	202.344	1025.51	1837.37	64.622	1113.94	1791.58	77.677	1220.61	2536.16	128.765	1086.28	2488.24	132.479	980.673
3.887	2401.78	996.094	1201.13	2413.11	1031.31	993.946	2230.1	1070.5	1142.94	2225.31	1074.52	1050.54	2368.92	1091.2	1250.26	2315.31	1122.13	940.173	2150.71	755.933	1267.35	2103.93	657.03	1250.44	2112.22	784.231	1215.63	2062.4	687.697	1197.35	1860	368.286	1240.5	1820.06	299.247	1224.63	1835.86	392.141	1198.53	1794.94	324.832	1183.08	1740.46	277.85	1158.87	1692.56	265.309	1145.83	1705.66	247.842	1188.3	2476.78	753.683	947.641	2557.14	682.566	974.87	2431.49	720.772	987.186	2507.93	645.7	1015.22	2477.96	369.708	995.571	2459.11	292.613	1011.37	2441.51	387.739	1029.97	2422.04	306.48	1043.86	2373.19	227.191	1074.29	2347.61	183.542	1078.3	2375.24	185.31	1028.63	1816.98	72.3026	1116.21	1771.13	87.8877	1221.96	2574.12	126.148	1086.95	2524.82	126.546	982.09
3.893	2402.69	997.71	1200.2	2414.93	1035.28	993.033	2231.56	1074.4	1143.08	2227.22	1079.03	1050.76	2373.64	1093.25	1249.41	2315.27	1127.38	939.389	2146.1	762.635	1265.35	2097.92	664.403	1249.35	2109.39	790.606	1212.15	2057.73	694.869	1195.14	1849.17	379.885	1241.47	1808.11	311.47	1225.85	1825.67	403.659	1198.59	1784.21	336.788	1183.69	1732.44	293.747	1160.32	1684.17	283.786	1146.85	1695.77	265.59	1189.46	2476.84	757.683	950.214	2556.46	685.62	976.948	2429.73	722.149	985.122	2506.13	646.336	1013.72	2496.26	361.857	997.262	2483.36	283.471	1013.33	2458.94	377.101	1032.16	2445.61	294.744	1046.16	2402.74	211.725	1076.95	2381.38	165.761	1081.91	2407.63	169.631	1031.45	1797.73	82.203	1119.67	1752.23	99.2179	1223.5	2611.07	126.08	1088.46	2560.93	122.131	984.114
3.9	2403.19	999.542	1199.54	2415.95	1038.19	992.175	2232.67	1078.17	1143.39	2228.17	1082.78	1052.06	2377.13	1095.42	1248.27	2314.43	1131.93	938.777	2141.99	768.877	1262.75	2093.51	670.452	1247.98	2106.68	795.745	1208.27	2054.48	700.044	1192.46	1839.5	391.648	1241.67	1796.57	324.345	1226.61	1816.99	415.723	1198.59	1773.74	349.816	1184.07	1722.98	309.122	1161.51	1674.44	301.486	1147.5	1684.52	283.002	1190.28	2475.75	759.559	952.242	2555	687.15	979.088	2427.67	721.747	983.005	2503	645.984	1011.24	2514.11	354.531	998.801	2506.68	275.493	1015.2	2476.41	367.538	1034.05	2468.99	283.99	1048.95	2432.04	197.533	1079.2	2414.55	149.88	1084.72	2439.95	155.614	1033.97	1777.15	91.9498	1124.41	1733.43	110.908	1224.49	2646.41	128.09	1090.72	2596.57	119.659	986.502
3.907	2403.27	1001.56	1199.1	2416.33	1040.06	991.317	2233.36	1081.51	1143.32	2229.34	1086.59	1051.92	2378.98	1097.9	1247.47	2313.67	1135.88	938.687	2138.52	774.2	1259.97	2090.62	675.333	1246.57	2104.31	799.707	1204.15	2053.04	703.308	1188.48	1831.21	403.387	1241.6	1785.66	337.569	1227.12	1809.68	427.715	1198.27	1763.97	363.43	1184.26	1712.58	324.94	1162.03	1663.87	319.727	1148.33	1673.08	301.093	1191.3	2474.27	759.73	953.386	2553.12	686.93	980.662	2425.53	720.417	981.227	2500.14	644.249	1009.65	2531.46	347.988	1000.38	2529.05	268.855	1016.96	2493.28	358.972	1035.69	2491.35	274.941	1051.55	2461.09	184.633	1081.23	2446.83	135.964	1086.8	2471.91	143.233	1035.96	1756.28	105.691	1127.49	1712.38	127.854	1227.94	2679.76	131.965	1093.89	2631.19	118.861	989.505
3.913	2403.07	1003.81	1198.8	2416.09	1041.48	990.67	2233.52	1084.38	1142.96	2230.13	1089.78	1051.39	2380.08	1100.27	1245.04	2312.5	1138.94	938.9	2135.28	778.799	1257.55	2089.13	678.897	1245.11	2102.71	802.312	1200.21	2052.97	705.022	1185.99	1824.32	415.138	1241.53	1775.58	351.801	1227.29	1803.98	440.441	1197.82	1755.05	378.398	1184.3	1701.66	341.994	1162.02	1652.23	338.741	1149.38	1661.25	320.265	1192.39	2472.66	758.531	953.781	2551.14	685.38	981.547	2423.44	719.071	980.186	2497.53	642.31	1008.78	2547.67	341.94	1001.65	2550.17	263.12	1018.64	2509.47	350.689	1037.87	2512.47	267.186	1053.55	2488.48	173.414	1082.52	2477.82	123.971	1088.5	2502.88	132.7	1037.68	1735.74	121.18	1129.7	1694.41	146.365	1231.22	2710.26	136.86	1097.96	2664.06	119.527	993.21
3.92	2402.64	1006.4	1199.25	2415.74	1042.53	990.24	2233.24	1086.74	1142.43	2230.72	1092.4	1050.53	2378.74	1102.35	1244.51	2311.57	1140.92	939.358	2133.74	781.55	1255.03	2088.84	681.012	1243.71	2102.03	803.609	1196.56	2054.18	705.332	1182.9	1818.05	427.738	1240.68	1766.45	366.677	1226.87	1798.97	453.833	1197.08	1746.97	394.172	1183.97	1691.23	359.748	1162.03	1641.47	358.515	1151.29	1651.05	340.123	1194.1	2471.37	756.384	953.265	2549.21	682.73	981.411	2421.59	717.522	979.648	2495.12	640.064	1008.38	2562.48	336.36	1002.62	2569.82	257.987	1020.27	2524.21	342.959	1038.96	2532.17	260.053	1055.23	2514.39	164.145	1083.64	2507	114.068	1089.88	2532.29	123.979	1039.44	1716.33	137.173	1132.67	1678.1	165.306	1234.01	2737.89	142.637	1102.89	2694.66	121.275	997.297
3.927	2402.14	1009.1	1199.58	2415.57	1043.44	990.177	2232.36	1088.51	1141.33	2231.15	1094.23	1049.62	2376.18	1104.34	1244.38	2310.58	1141.55	940.091	2133.53	782.832	1252.74	2089.73	681.748	1242.17	2102.94	803.537	1193.23	2056.45	704.526	1180.08	1813.03	440.585	1239.47	1758.69	381.679	1226.24	1795.18	466.991	1195.97	1740.51	409.778	1183.26	1682.71	377.966	1161.22	1632.7	379.132	1152.43	1642.52	360.794	1195.37	2470.08	753.699	951.846	2547.01	679.182	980.251	2419.97	716.064	979.537	2492.63	637.857	1008.43	2576.53	330.883	1003.01	2588.38	253.239	1021.66	2537.62	335.555	1039.38	2550.44	253.369	1056.49	2538.18	156.699	1084.45	2533.55	106.445	1091.25	2559.34	117.309	1040.93	1696.84	154.381	1134.63	1662.47	185.537	1237.08	2762.19	148.848	1108.7	2722.6	123.622	1002.28
3.933	2401.56	1011.79	1200.62	2415.77	1043.9	990.555	2231.28	1089.58	1140.15	2229.56	1095.01	1049.11	2372.2	1106.01	1245.19	2309.85	1141.03	940.994	2134.7	782.464	1251.01	2091.94	680.957	1240.65	2104.58	802.529	1190.88	2059.74	702.714	1177.6	1810.26	452.555	1237.9	1752.35	396.815	1225.56	1793.43	479.786	1194.43	1735.59	425.522	1182.36	1676.22	397.037	1160.95	1626.09	400.41	1152.88	1636.12	382.192	1196.03	2468.51	750.64	950.087	2544.58	675.076	978.71	2418.19	714.55	979.339	2489.83	635.47	1008.59	2589.74	325.689	1003.15	2605.59	249.028	1023.17	2550.04	328.704	1038.62	2566.8	247.513	1056.92	2559.27	151.099	1085.09	2556.98	100.733	1092.41	2583.36	112.229	1042.68	1678.19	172.418	1136.83	1647.78	206.697	1239.73	2782.87	154.374	1114.8	2747.29	125.964	1007.6
3.94	2400.88	1014.16	1202.05	2416.3	1043.94	991.391	2230.12	1089.84	1138.84	2230.41	1095.23	1047.51	2367.01	1107.56	1246.97	2309.63	1139.61	941.906	2136.95	780.64	1249.91	2095.4	678.692	1239.42	2107.11	800.306	1189.65	2063.86	699.901	1175.79	1808.3	464.752	1236.75	1747.41	412.119	1224.79	1793.13	492.209	1192.81	1732.34	441.236	1180.97	1672.09	416.266	1159.6	1622.87	423.168	1152.34	1631.4	403.962	1195.66	2466.7	747.263	948.205	2541.82	670.497	976.705	2416.18	712.754	979.04	2486.9	632.823	1008.7	2602.09	321.361	1002.96	2620.7	245.801	1024.17	2560.69	322.724	1036.84	2580.89	242.54	1056.51	2577.09	146.936	1085.44	2576.54	96.5523	1093.29	2603.97	108.483	1044.2	1661.29	191.133	1139.15	1633.92	228.659	1242.15	2799.41	159.189	1121.42	2768.05	128.267	1013.42
3.947	2400.25	1016.04	1203.95	2417.05	1043.55	992.684	2229.06	1089.37	1137.35	2230.4	1094.35	1046.53	2361.52	1108.87	1248.12	2309.87	1137.34	942.695	2140.15	777.426	1249.64	2099.23	675.263	1238.66	2110.31	796.983	1189.29	2068.94	695.904	1174.46	1807.72	476.595	1235.41	1744.02	427.283	1223.86	1794.36	504.385	1191.3	1730.87	456.617	1179.69	1669.85	435.8	1157.11	1621.01	444.517	1150.54	1628.5	425.744	1194.15	2464.59	743.486	946.397	2539.06	665.814	974.845	2414.26	710.339	978.839	2484.22	629.802	1008.78	2612.48	317.983	1002.24	2633.34	243.251	1024.88	2569.65	317.578	1034.03	2592.46	238.44	1055.25	2591.15	143.94	1085.3	2591.79	93.695	1093.84	2620.38	105.543	1045.54	1646.26	210.561	1141.61	1621.45	251.531	1243.89	2811.87	162.815	1128.41	2784.97	129.707	1019.82
3.953	2399.59	1017.27	1206.21	2418.12	1042.85	994.492	2227.73	1087.89	1135.61	2229.5	1092.46	1046.07	2355.02	1110.15	1250.28	2310.47	1134.53	943.046	2144.12	773.022	1250.27	2105.61	670.06	1238.08	2114.16	792.495	1189.92	2074.78	690.85	1174.01	1808.68	488.06	1234.33	1742.23	442.388	1222.85	1797.16	516.083	1189.78	1731.14	471.978	1178.27	1669.5	453.93	1156.89	1622.2	465.641	1148.02	1628.15	447.492	1191.7	2462.78	739.11	944.732	2535.62	661.142	972.934	2412.46	707.357	978.416	2481.85	626.466	1008.81	2620.69	315.142	1001.34	2644.04	241.421	1025.65	2576.5	312.999	1031.24	2601.22	234.896	1053.83	2601.97	141.472	1083.95	2603.23	91.3813	1093.11	2632.91	103.271	1046.07	1633.72	230.126	1145.77	1610.77	275.17	1245.22	2820.02	164.991	1135.72	2798.07	130.167	1026.27
3.96	2399.01	1017.49	1208.35	2419.1	1041.97	996.74	2227.56	1085.62	1134.57	2229.92	1090.05	1045.2	2349.34	1110.91	1251.01	2311.39	1131.3	942.891	2148.99	767.292	1251.66	2111.53	664.048	1238.6	2118.68	786.826	1191.27	2081.24	684.631	1174.39	1811.4	498.993	1233.24	1742.53	457.076	1221.55	1801.64	527.336	1188.56	1733.25	487.115	1176.94	1671.68	472.032	1154.11	1624.67	486.579	1144.58	1629.61	469.19	1188.73	2461.34	734.471	942.751	2533.85	656.303	971.797	2411.13	704.119	977.908	2479.97	622.782	1008.71	2626.4	312.547	1001.07	2650.62	239.318	1025.85	2580.89	308.943	1029.1	2607.04	231.636	1052.64	2608.87	139.111	1081.96	2610.25	89.1149	1091.52	2641.59	101.23	1045.64	1623.43	250.6	1148.02	1602.34	299.432	1246.41	2824.13	165.317	1142.65	2807.29	129.435	1032.23
3.967	2398.54	1016.78	1210.55	2419.76	1040.96	999.322	2227.04	1082.74	1134.27	2228.56	1086.67	1046.06	2343.91	1111.42	1251.9	2312.2	1128.09	942.273	2154.36	760.69	1253.64	2119.02	656.84	1239.53	2123.66	780.276	1193.52	2088.59	677.422	1175.4	1816.04	509.046	1232.38	1744.62	471.127	1220.69	1807.9	538.12	1187.79	1737.33	501.752	1176.03	1675.71	489.572	1150.87	1629.49	507.12	1140.57	1633.29	490.215	1185.23	2460.12	729.899	940.819	2532.51	651.969	970.882	2410.28	700.938	977.507	2478.63	619.202	1008.32	2628.05	309.539	1000.91	2653.26	236.746	1025.83	2582.26	305.286	1028.65	2609.69	228.304	1052.22	2612.28	136.387	1079.09	2613.77	86.2612	1088.96	2647.64	98.601	1044.67	1615.61	271.487	1150.11	1596.63	323.893	1246.93	2824.72	163.781	1149.09	2813.13	127.825	1038.41
3.973	2398.2	1015.13	1212.5	2420.13	1039.71	1001.7	2226.48	1079.29	1135.02	2227.64	1082.59	1047.24	2339.29	1111.19	1252.42	2312.69	1125.03	941.401	2160.01	753.328	1256.09	2127.07	648.921	1240.83	2129.19	772.843	1195.98	2096.28	669.449	1176.84	1822.6	518.385	1231.67	1749.61	484.567	1219.53	1815.98	548.13	1187.32	1743.55	515.93	1175.42	1682.11	507.457	1147.78	1637.04	527.068	1136.98	1639.47	510.992	1182.36	2458.86	726.185	939.844	2531.49	648.51	970.26	2409.39	697.676	977.332	2477.47	615.786	1007.66	2626.41	305.75	1001.17	2652.31	233.183	1025.71	2581.13	301.424	1029.47	2608.94	224.549	1052.57	2612.7	132.807	1076.56	2613.96	82.7591	1086.24	2649.25	95.5273	1043.35	1610.27	292.609	1151.57	1593.94	348.108	1247.3	2822.23	160.492	1154.41	2814.8	124.653	1042.8
3.98	2398.06	1012.92	1214.12	2419.97	1038.14	1003.88	2225.47	1075.28	1136.1	2226.48	1078.02	1048.6	2335.7	1110.09	1252.87	2312.89	1122.17	940.84	2165.86	745.353	1258.82	2135.25	640.427	1242.42	2134.96	764.777	1198.66	2104.35	660.915	1178.47	1830.93	526.666	1231.34	1756.26	496.929	1218.92	1825.78	557.394	1187.38	1751.72	529.389	1175.95	1690.8	524.79	1145.25	1646	545.976	1134.73	1647.99	530.896	1179.88	2457.22	723.635	940.123	2529.74	645.523	969.631	2407.71	694.7	977.205	2475.69	612.443	1006.56	2621.84	300.964	1001.38	2648.43	228.472	1026.11	2577.64	297.068	1030.78	2605.29	220.148	1053.48	2609.53	128.632	1074.98	2610.51	78.5121	1084.43	2646.77	91.541	1042.58	1607.71	313.442	1152.56	1594.3	371.367	1247.36	2817.23	155.526	1158.04	2812.62	119.849	1046.46
3.987	2398.08	1010.24	1215.02	2419.43	1036.22	1005.64	2225.07	1070.97	1137.81	2225.25	1073.28	1049.88	2332.93	1108.02	1253.51	2312.72	1119.44	940.826	2172.06	736.912	1261.2	2143.74	631.638	1243.69	2140.65	756.297	1201.25	2112.39	651.959	1180.02	1840.74	533.999	1231	1764.55	508.475	1218.14	1837.15	565.785	1187.76	1761.71	542.115	1177.12	1701.18	541.41	1143.12	1657.2	564.302	1132.99	1658.99	549.992	1177.2	2455.46	720.934	940.984	2527.5	642.228	969.196	2405.35	691.57	977.259	2473.47	608.973	1005.79	2615.81	295.672	1002.19	2641.84	222.938	1026.72	2571.97	292.479	1032.26	2599.13	215.141	1054.78	2602.94	123.941	1075.4	2603.25	73.893	1084.79	2640.03	86.3633	1043.19	1607.54	333.886	1152.59	1597.52	393.36	1247.12	2810.19	148.826	1159.7	2805.94	112.852	1048.12
3.993	2398.15	1007.24	1215.7	2418.46	1033.93	1006.97	2224.65	1066.23	1139.23	2224.15	1068.44	1051.29	2331.17	1105.04	1254.15	2311.62	1116.56	941.439	2178.33	728.276	1263.11	2153.05	622.324	1244.52	2146.18	747.604	1203.59	2120.14	642.748	1181.48	1851.86	540.471	1230.91	1774.57	519.065	1217.54	1849.97	573.195	1188.15	1773.37	553.557	1175.38	1713.27	556.9	1141.81	1669.96	581.4	1131.76	1671.31	567.021	1176.26	2453.09	717.895	942.044	2525	638.43	968.96	2403.04	687.884	978.068	2471.02	604.911	1005.66	2608.17	289.662	1002.94	2633.07	216.658	1027.71	2564.67	287.358	1033.67	2590.55	209.894	1056.37	2592.91	119.097	1077.79	2592.32	69.0371	1087.59	2628.83	80.2611	1045.49	1609.8	353.95	1151.54	1603.46	413.534	1246.99	2801.68	140.469	1159.01	2795.22	103.389	1047.89
4	2398.31	1003.87	1216.14	2417.59	1031.16	1007.77	2224.13	1061.36	1140.77	2223.87	1063.3	1052.64	2330.4	1101.09	1255.07	2309.69	1113.17	942.648	2184.56	719.773	1264.51	2161.68	613.264	1245.4	2151.3	738.625	1205.41	2127.55	633.4	1182.83	1864.46	546.103	1230.49	1786.12	528.62	1216.81	1864.04	579.638	1188.43	1786.92	564.634	1175.25	1725.68	569.586	1141.82	1684.02	597.194	1131.1	1684.93	582.543	1175.95	2450.49	714.244	943.106	2522.18	634.224	969.104	2400.48	684.097	979.018	2468.24	600.681	1005.81	2598.96	283.309	1003.79	2622.28	209.878	1028.7	2555.73	282.314	1035	2580.2	204.413	1058.04	2580.22	113.957	1081.45	2578.38	64.2253	1092.46	2614.2	73.3412	1049.13	1614.81	372.116	1150.56	1612.37	430.835	1244.32	2791.7	130.828	1156.18	2780.73	91.5334	1046.1
4.007	2398.46	1000.11	1216.34	2416.66	1028.09	1008.03	2224.26	1055.82	1142.49	2223.16	1057.69	1053.67	2330.72	1096.22	1256.55	2307.78	1108.72	944.014	2190.58	711.332	1265.4	2170.11	604.483	1246.12	2156.17	729.638	1206.95	2135.03	624.097	1183.25	1878.14	550.901	1230.05	1798.99	537.446	1216.26	1879.27	585.184	1188.94	1801.44	573.554	1175.05	1739.9	582.416	1141.1	1699.33	611.67	1131.01	1699.95	596.535	1176.11	2447.95	710.091	944.376	2519.23	629.383	969.228	2397.82	679.911	980.179	2465.32	596.009	1006.23	2588.13	276.622	1004.59	2609.87	202.752	1029.82	2545.26	276.981	1036.41	2567.95	198.583	1059.68	2565.3	108.823	1085.78	2562.14	59.494	1098.53	2596.49	65.9432	1053.36	1622.46	388.707	1149.68	1622.66	447.012	1243.69	2780.19	119.801	1151.54	2762.85	78.8807	1042.88
4.013	2398.66	996.01	1216.48	2415.97	1024.74	1007.73	2223.75	1049.79	1144.44	2222.02	1052	1055.65	2332.26	1090.85	1258.11	2305.02	1103.66	945.26	2196.21	703.726	1265.75	2178.46	595.934	1246.67	2160.76	720.704	1207.62	2142.53	614.435	1184.77	1892.66	555.021	1229.85	1812.93	545.357	1216.06	1895.49	589.351	1188.53	1817.31	581.69	1175	1755.49	593.914	1140.48	1715.63	624.59	1131.13	1715.9	609.004	1176.4	2445.15	705.328	945.331	2516.1	623.957	969.228	2394.6	675.394	981.007	2462.43	591.032	1007.14	2575.94	269.622	1005.37	2595.06	195.124	1030.1	2533.47	271.261	1037.73	2554.32	192.401	1061.13	2548.68	103.544	1090.23	2544.28	54.7382	1104.27	2576.21	58.6353	1057.18	1631.89	403.657	1148.46	1634.66	461.275	1242.93	2766.68	107.339	1145.94	2743.16	64.4566	1039.75
4.02	2398.79	991.592	1216.56	2414.94	1021.11	1007.16	2223.59	1042.66	1146.53	2221.12	1046.08	1057.67	2334.61	1085.08	1259.85	2302.86	1098.59	946.597	2201.51	696.51	1266	2186.95	587.578	1247.33	2165.36	711.665	1207.9	2150.33	604.83	1185.44	1908.17	558.063	1229.49	1828.02	552.222	1215.99	1912.7	592.338	1188.34	1834.07	587.602	1174.24	1772.59	604.178	1138.49	1732.94	635.666	1131.05	1733.4	618.561	1174.27	2442.19	699.847	946.011	2512.4	617.55	969.135	2392.28	670.58	983.071	2460.2	585.191	1008.8	2562.79	262.392	1005.96	2580.04	187.292	1030.37	2520.96	265.331	1039.01	2539.7	185.911	1062.07	2531.22	98.1075	1093.88	2525.33	49.712	1109	2556.31	51.1657	1060.43	1643.09	416.782	1146.19	1648.17	473.828	1242.23	2751.09	93.7528	1141.15	2721.1	50.5299	1035.59
4.027	2398.89	986.906	1216.59	2414.42	1017.54	1006.25	2222.81	1035.32	1149.01	2220.38	1039.97	1060.02	2337.43	1079.02	1261.44	2300.89	1093.09	947.619	2207.09	688.663	1265.97	2195.06	579.545	1248.17	2170.33	702.444	1207.97	2158.5	595.149	1185.96	1924.57	560.3	1229.37	1844.52	557.38	1214.59	1930.68	594.165	1188.12	1851.99	592.774	1173.71	1789.95	612.19	1137.73	1751.25	645.067	1130.67	1751.35	627.549	1173.96	2438.42	693.351	946.453	2508.26	610.491	969.102	2389.24	664.955	984.906	2455.59	579.576	1009.48	2549.15	254.775	1006.04	2564.31	178.936	1029.8	2508.07	258.896	1039.89	2524.64	178.699	1062.31	2513.49	92.7768	1096.69	2505.16	45.0621	1112.16	2534.8	44.5943	1062.88	1656.2	428.07	1145.39	1662.88	484.77	1241.57	2734.5	77.7749	1134.86	2697.98	36.5447	1031.66
4.033	2398.96	981.941	1216.71	2413.99	1013.42	1005.32	2222.16	1027.86	1151.73	2219.77	1033.57	1062.77	2340.05	1072.73	1263.24	2299.41	1087.15	948.574	2212.89	680.773	1266.04	2204.41	571.046	1248.79	2175.78	693.138	1208.06	2167.3	585.376	1186.65	1941.78	561.525	1229.24	1861.59	561.714	1214.46	1949.32	594.879	1187.82	1870.69	596.423	1173.12	1808.23	618.708	1136.87	1770.28	652.654	1129.89	1770.03	634.879	1173.26	2433	685.796	946.151	2502.97	602.384	969.014	2385.55	658.927	987.015	2450.65	572.773	1010.82	2534.88	246.546	1005.31	2548.11	170.224	1028.78	2494.54	251.822	1039.94	2508.73	171.044	1061.52	2492.36	94.9835	1100.45	2480.03	47.1964	1114.43	2508.95	45.502	1065.26	1671.04	437.392	1144.84	1678.68	494.185	1240.91	2710.12	61.5862	1135.49	2673.66	32.0638	1027.07
4.04	2399.06	976.74	1216.75	2413.05	1008.71	1004.86	2221.36	1020.72	1154.08	2218.98	1027.41	1065.63	2342.01	1066.18	1264.86	2298.3	1080.84	949.732	2219.18	672.571	1266.62	2213.83	562.735	1250.06	2182.24	683.144	1208.35	2176.7	575.558	1187.48	1959.69	561.808	1229.33	1879.45	565.285	1215.07	1968.69	594.467	1187.64	1890.12	598.984	1172.72	1827.19	623.588	1136.03	1789.99	658.587	1128.79	1789.33	640.851	1172.62	2427.47	677.481	946.018	2496.45	593.275	968.924	2380.43	652.271	988.689	2444.74	565.686	1012.83	2519.27	236.951	1005.49	2528.61	160.821	1030.45	2478.34	244.992	1038.85	2488.02	163.959	1061.8	2466.22	93.6792	1097.8	2451.68	45.9834	1109.67	2482.15	45.0714	1061.39	1687.17	444.864	1144.52	1695.34	502.105	1240.38	2683.54	59.7668	1142.4	2647.24	37.151	1029.9
