Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0.447	908.362	1038.68	1346.23	901.982	1042.44	1110.47	734.756	1060.79	1284.06	731.895	1059.63	1180.95	839.841	1097.34	1378.26	828.84	1104.84	1081.46	793.491	763.176	1433.87	791.056	652.645	1436.11	738.536	764.409	1391.8	731.624	654.511	1392.46	707.599	272.664	1426.7	716.57	192.197	1418.52	686.404	275.823	1377.11	690.192	196.249	1369.63	668.969	93.1225	1369.07	657.765	43.851	1371.13	685.646	60.9785	1412.81	794.867	785.249	1029.41	801.671	674.714	1022.44	742.226	779.608	1075.94	742.691	669.575	1065.81	740.126	256.405	1026.43	745.06	176.441	1038.21	704.746	261.721	1066.34	707.036	177.272	1073.58	685.321	94.7002	1086.01	671.001	44.8453	1081.11	702.133	63.1885	1036.91	834.418	944.489	1404.34	775.054	543.249	1426.33	764.437	521.934	1313.69	771.081	487.273	1432.89	818.775	461.086	1385.66	737.039	108.335	1407.46	762.707	114.902	1323.94	884.423	60.7803	1330.54	852.446	56.6678	1436.82	890.826	68.8172	1376.71	832.552	938.893	1049.41	791.96	540.019	1038.45	780.789	522.541	1151.64	787.145	480.637	1031.53	836.397	453.229	1080.11	756.659	103.3	1046.93	774.191	108.378	1131.35	899.651	62.042	1116.51	861.081	50.4301	1009.4	903.251	67.028	1075.3
0.453	908.395	1038.67	1346.25	901.996	1042.42	1110.49	734.776	1060.79	1284.09	731.92	1059.62	1180.99	839.857	1097.34	1378.28	828.863	1104.85	1081.49	793.502	763.18	1433.89	791.072	652.648	1436.12	738.546	764.418	1391.83	731.627	654.517	1392.49	707.6	272.66	1426.7	716.579	192.19	1418.53	686.407	275.827	1377.13	690.193	196.262	1369.64	668.969	93.1334	1369.08	657.772	43.8431	1371.13	685.654	60.989	1412.81	794.884	785.252	1029.43	801.691	674.717	1022.46	742.246	779.612	1075.97	742.704	669.574	1065.84	740.141	256.409	1026.44	745.074	176.445	1038.22	704.759	261.726	1066.35	707.045	177.279	1073.59	685.324	94.7019	1086.02	671.001	44.8493	1081.11	702.127	63.192	1036.91	834.449	944.49	1404.37	775.058	543.248	1426.36	764.442	521.935	1313.71	771.094	487.279	1432.91	818.757	461.084	1385.71	737.034	108.351	1407.46	762.718	114.886	1323.95	884.422	60.7638	1330.54	852.444	56.6589	1436.83	890.831	68.8082	1376.71	832.575	938.899	1049.42	791.977	540.016	1038.48	780.829	522.539	1151.66	787.161	480.646	1031.55	836.41	453.23	1080.12	756.663	103.301	1046.93	774.193	108.367	1131.35	899.649	62.0371	1116.51	861.081	50.4314	1009.41	903.255	67.031	1075.3
0.46	908.426	1038.68	1346.27	902.038	1042.43	1110.51	734.799	1060.79	1284.12	731.937	1059.62	1181.01	839.884	1097.34	1378.31	828.869	1104.84	1081.52	793.514	763.189	1433.92	791.086	652.648	1436.15	738.558	764.429	1391.86	731.636	654.52	1392.52	707.605	272.669	1426.71	716.568	192.207	1418.53	686.408	275.832	1377.14	690.198	196.265	1369.64	668.974	93.1366	1369.08	657.772	43.8551	1371.12	685.657	60.9848	1412.81	794.904	785.253	1029.46	801.707	674.719	1022.47	742.257	779.609	1076	742.724	669.577	1065.86	740.149	256.417	1026.45	745.072	176.447	1038.22	704.769	261.733	1066.36	707.041	177.286	1073.6	685.325	94.7099	1086.02	671.005	44.8505	1081.11	702.137	63.1975	1036.91	834.48	944.491	1404.39	775.067	543.253	1426.37	764.447	521.945	1313.73	771.092	487.28	1432.93	818.741	461.09	1385.77	737.048	108.34	1407.45	762.729	114.888	1323.95	884.432	60.7751	1330.54	852.443	56.6688	1436.82	890.849	68.7975	1376.69	832.596	938.892	1049.46	791.995	540.024	1038.49	780.825	522.542	1151.68	787.17	480.649	1031.56	836.427	453.226	1080.14	756.668	103.302	1046.94	774.207	108.37	1131.36	900.227	62.634	1116.45	861.085	50.4349	1009.4	903.251	67.0269	1075.3
0.467	908.458	1038.67	1346.3	902.059	1042.43	1110.54	734.823	1060.78	1284.15	731.952	1059.62	1181.03	839.908	1097.33	1378.33	828.893	1104.84	1081.54	793.53	763.187	1433.94	791.095	652.649	1436.18	738.572	764.436	1391.88	731.641	654.53	1392.54	707.611	272.665	1426.73	716.582	192.203	1418.54	686.418	275.843	1377.15	690.197	196.267	1369.65	668.971	93.1346	1369.08	657.771	43.8598	1371.13	685.656	60.9943	1412.81	794.926	785.25	1029.48	801.723	674.716	1022.5	742.277	779.609	1076.03	742.739	669.58	1065.89	740.149	256.425	1026.46	745.078	176.459	1038.23	704.778	261.735	1066.37	707.051	177.295	1073.6	685.323	94.7065	1086.02	671	44.8512	1081.12	702.144	63.197	1036.91	834.497	944.498	1404.45	775.069	543.246	1426.39	764.448	521.946	1313.75	771.092	487.284	1432.94	818.74	461.087	1385.8	737.046	108.351	1407.45	762.726	114.893	1323.96	884.436	60.7723	1330.54	852.452	56.6627	1436.82	890.879	68.7823	1376.66	832.617	938.895	1049.49	792.019	540.025	1038.52	780.857	522.522	1151.7	787.183	480.652	1031.59	836.435	453.231	1080.15	756.672	103.301	1046.94	774.199	108.371	1131.36	899.664	62.041	1116.51	861.08	50.432	1009.4	903.254	67.0284	1075.3
0.473	908.475	1038.66	1346.31	902.089	1042.45	1110.59	734.849	1060.78	1284.17	731.981	1059.62	1181.06	839.938	1097.33	1378.35	828.901	1104.84	1081.57	793.54	763.184	1433.97	791.108	652.65	1436.19	738.581	764.434	1391.91	731.649	654.535	1392.56	707.62	272.663	1426.73	716.598	192.196	1418.54	686.42	275.847	1377.16	690.206	196.273	1369.65	668.979	93.1398	1369.08	657.78	43.8629	1371.13	685.658	60.9929	1412.81	794.947	785.252	1029.51	801.73	674.715	1022.52	742.292	779.604	1076.06	742.753	669.577	1065.91	740.158	256.422	1026.47	745.091	176.456	1038.23	704.783	261.74	1066.38	707.055	177.289	1073.6	685.321	94.7138	1086.04	671.007	44.8486	1081.11	702.134	63.1999	1036.91	834.526	944.496	1404.47	775.064	543.24	1426.41	764.451	521.945	1313.78	771.104	487.283	1432.95	818.762	461.087	1385.8	737.04	108.343	1407.45	762.727	114.904	1323.94	884.426	60.7592	1330.55	852.449	56.6626	1436.83	890.85	68.7619	1376.72	832.643	938.892	1049.5	792.033	540.021	1038.54	780.849	522.531	1151.72	787.198	480.647	1031.61	836.456	453.227	1080.17	756.668	103.306	1046.95	774.196	108.371	1131.36	899.66	62.037	1116.51	861.09	50.428	1009.41	903.257	67.0251	1075.32
0.48	908.506	1038.66	1346.34	902.11	1042.43	1110.6	734.875	1060.78	1284.21	731.997	1059.61	1181.08	839.956	1097.33	1378.38	828.93	1104.84	1081.6	793.563	763.181	1433.99	791.123	652.641	1436.22	738.598	764.439	1391.94	731.662	654.54	1392.58	707.628	272.672	1426.75	716.604	192.201	1418.55	686.434	275.843	1377.18	690.21	196.27	1369.65	668.982	93.1484	1369.08	657.783	43.8664	1371.13	685.658	60.9887	1412.81	794.963	785.255	1029.53	801.763	674.72	1022.53	742.31	779.608	1076.09	742.775	669.576	1065.93	740.168	256.429	1026.47	745.09	176.463	1038.24	704.796	261.745	1066.39	707.057	177.296	1073.61	685.331	94.7073	1086.04	671.01	44.8565	1081.12	702.134	63.2013	1036.92	834.547	944.505	1404.52	775.085	543.249	1426.42	764.449	521.956	1313.78	771.133	487.29	1432.97	818.769	461.082	1385.8	737.052	108.359	1407.45	762.743	114.894	1323.97	884.439	60.7623	1330.54	852.449	56.6685	1436.83	890.851	68.7542	1376.72	832.672	938.893	1049.52	792.037	540.021	1038.56	780.877	522.531	1151.73	787.217	480.663	1031.64	836.467	453.24	1080.19	756.673	103.301	1046.96	774.207	108.369	1131.36	900.227	62.6364	1116.45	861.083	50.4372	1009.41	903.255	67.0247	1075.32
0.487	908.53	1038.66	1346.36	902.14	1042.45	1110.63	734.896	1060.78	1284.25	732.021	1059.61	1181.11	839.986	1097.31	1378.4	828.952	1104.84	1081.62	793.591	763.176	1434.03	791.14	652.658	1436.24	738.615	764.442	1391.96	731.673	654.544	1392.61	707.641	272.669	1426.76	716.615	192.2	1418.55	686.437	275.851	1377.19	690.213	196.277	1369.67	668.986	93.1469	1369.08	657.783	43.8659	1371.13	685.669	61.0162	1412.82	794.982	785.247	1029.56	801.763	674.725	1022.54	742.322	779.604	1076.11	742.792	669.578	1065.95	740.173	256.439	1026.48	745.099	176.467	1038.24	704.799	261.748	1066.4	707.068	177.296	1073.62	685.329	94.712	1086.04	671.01	44.852	1081.13	702.141	63.208	1036.91	834.574	944.498	1404.55	775.086	543.252	1426.44	764.448	521.957	1313.8	771.132	487.276	1432.98	818.785	461.086	1385.82	737.058	108.35	1407.45	762.745	114.889	1323.96	884.45	60.7591	1330.55	852.458	56.6636	1436.83	890.852	68.7582	1376.73	832.704	938.886	1049.55	792.071	540.026	1038.57	780.881	522.546	1151.75	787.241	480.659	1031.65	836.486	453.23	1080.2	756.678	103.305	1046.95	774.206	108.373	1131.37	899.671	62.038	1116.52	861.083	50.4308	1009.41	903.258	67.0288	1075.31
0.493	908.555	1038.66	1346.39	902.166	1042.45	1110.65	734.922	1060.78	1284.27	732.04	1059.61	1181.13	840.007	1097.31	1378.43	828.974	1104.84	1081.66	793.613	763.183	1434.05	791.16	652.651	1436.26	738.633	764.442	1391.99	731.695	654.545	1392.63	707.648	272.669	1426.77	716.625	192.2	1418.56	686.445	275.856	1377.2	690.224	196.285	1369.68	668.994	93.1508	1369.08	657.79	43.869	1371.12	685.666	61.0077	1412.81	795.011	785.245	1029.58	801.781	674.716	1022.57	742.346	779.605	1076.15	742.817	669.577	1065.97	740.183	256.438	1026.49	745.106	176.474	1038.25	704.811	261.75	1066.41	707.064	177.303	1073.62	685.328	94.7112	1086.04	671.009	44.8576	1081.12	702.146	63.2077	1036.92	834.593	944.501	1404.59	775.103	543.243	1426.46	764.449	521.965	1313.82	771.124	487.285	1433	818.795	461.085	1385.82	737.053	108.352	1407.45	762.744	114.901	1323.96	884.446	60.759	1330.55	852.457	56.6589	1436.83	890.862	68.7464	1376.73	832.718	938.885	1049.56	792.079	540.02	1038.59	780.918	522.537	1151.77	787.243	480.662	1031.67	836.506	453.235	1080.22	756.68	103.303	1046.96	774.211	108.372	1131.37	899.672	62.031	1116.52	861.092	50.4295	1009.41	903.263	67.0208	1075.32
0.5	908.584	1038.65	1346.4	902.186	1042.44	1110.68	734.946	1060.78	1284.3	732.061	1059.61	1181.16	840.031	1097.3	1378.45	828.997	1104.84	1081.68	793.634	763.181	1434.07	791.178	652.651	1436.28	738.651	764.452	1392	731.707	654.556	1392.65	707.662	272.672	1426.78	716.631	192.198	1418.56	686.451	275.858	1377.21	690.226	196.284	1369.68	668.99	93.1557	1369.08	657.79	43.8755	1371.13	685.67	61.0016	1412.81	795.024	785.247	1029.61	801.806	674.723	1022.58	742.359	779.607	1076.16	742.835	669.574	1065.99	740.195	256.443	1026.49	745.113	176.473	1038.25	704.818	261.752	1066.42	707.078	177.306	1073.63	685.331	94.7144	1086.05	671.009	44.8609	1081.13	702.141	63.2098	1036.92	834.624	944.502	1404.62	775.115	543.256	1426.47	764.456	521.966	1313.84	771.118	487.284	1433.03	818.803	461.083	1385.81	737.073	108.365	1407.45	762.751	114.893	1323.95	884.46	60.7513	1330.55	852.456	56.6597	1436.82	890.868	68.7402	1376.72	832.746	938.896	1049.59	792.101	540.02	1038.61	780.931	522.532	1151.78	787.266	480.665	1031.69	836.517	453.234	1080.23	756.693	103.307	1046.96	774.219	108.369	1131.37	899.675	62.0298	1116.52	861.093	50.4342	1009.42	903.254	67.0125	1075.31
0.507	908.605	1038.65	1346.43	902.206	1042.45	1110.7	734.969	1060.78	1284.32	732.08	1059.61	1181.19	840.053	1097.29	1378.47	829.011	1104.85	1081.71	793.659	763.177	1434.1	791.191	652.659	1436.3	738.663	764.456	1392.04	731.718	654.552	1392.67	707.671	272.674	1426.79	716.64	192.201	1418.57	686.467	275.864	1377.22	690.23	196.29	1369.68	668.997	93.1551	1369.07	657.791	43.8784	1371.13	685.675	61.0068	1412.8	795.047	785.248	1029.63	801.664	674.837	1022.56	742.375	779.601	1076.19	742.92	669.514	1066.04	740.198	256.454	1026.5	745.117	176.485	1038.26	704.828	261.757	1066.42	707.082	177.312	1073.63	685.333	94.7149	1086.05	671.01	44.8637	1081.12	702.148	63.2074	1036.93	834.648	944.51	1404.65	775.122	543.256	1426.5	764.444	521.964	1313.84	771.151	487.281	1433.03	818.794	461.092	1385.85	737.081	108.353	1407.44	762.744	114.895	1323.96	884.458	60.7582	1330.54	852.464	56.6613	1436.81	890.872	68.7428	1376.71	832.759	938.884	1049.61	792.109	540.03	1038.63	780.924	522.541	1151.79	787.277	480.679	1031.71	836.531	453.235	1080.25	756.678	103.311	1046.96	774.217	108.376	1131.37	900.23	62.6306	1116.46	861.093	50.4313	1009.41	903.261	67.0237	1075.32
0.513	908.635	1038.65	1346.44	902.231	1042.44	1110.73	734.984	1060.78	1284.34	732.095	1059.61	1181.22	840.073	1097.29	1378.5	829.033	1104.86	1081.73	793.678	763.183	1434.12	791.213	652.656	1436.33	738.685	764.461	1392.06	731.733	654.559	1392.69	707.683	272.675	1426.8	716.649	192.206	1418.57	686.478	275.873	1377.23	690.232	196.302	1369.69	669.001	93.1593	1369.08	657.792	43.8811	1371.13	685.673	61.019	1412.81	795.066	785.248	1029.65	801.684	674.831	1022.58	742.396	779.606	1076.22	742.936	669.517	1066.05	740.207	256.453	1026.5	745.121	176.489	1038.26	704.831	261.767	1066.42	707.071	177.297	1073.62	685.33	94.7188	1086.05	671.011	44.8646	1081.13	702.15	63.2202	1036.92	834.675	944.505	1404.69	775.133	543.256	1426.51	764.447	521.982	1313.88	771.132	487.293	1433.04	818.792	461.097	1385.88	737.089	108.357	1407.44	762.76	114.895	1323.95	884.464	60.7524	1330.53	852.459	56.6572	1436.82	890.871	68.7303	1376.72	832.763	938.889	1049.63	792.122	540.028	1038.64	780.935	522.537	1151.81	787.292	480.667	1031.73	836.54	453.23	1080.27	756.688	103.31	1046.96	774.221	108.368	1131.38	899.899	62.5096	1117.03	861.093	50.4316	1009.41	903.266	67.0142	1075.31
0.52	908.653	1038.65	1346.46	902.242	1042.44	1110.75	735.017	1060.77	1284.36	732.118	1059.61	1181.24	840.091	1097.29	1378.52	829.05	1104.86	1081.77	793.702	763.183	1434.15	791.22	652.66	1436.34	738.703	764.468	1392.08	731.743	654.565	1392.71	707.689	272.669	1426.81	716.656	192.209	1418.57	686.496	275.872	1377.24	690.237	196.309	1369.69	668.999	93.1693	1369.07	657.799	43.8813	1371.12	685.679	61.03	1412.8	795.086	785.249	1029.68	801.696	674.832	1022.59	742.409	779.607	1076.23	742.951	669.523	1066.07	740.205	256.459	1026.51	745.122	176.495	1038.27	704.835	261.772	1066.44	707.095	177.313	1073.63	685.35	94.714	1086.06	671.008	44.8739	1081.13	702.146	63.2133	1036.93	834.698	944.511	1404.73	775.141	543.253	1426.53	764.437	521.984	1313.87	771.157	487.294	1433.06	818.808	461.093	1385.87	737.086	108.366	1407.44	762.755	114.898	1323.97	884.464	60.7422	1330.53	852.459	56.6519	1436.82	890.873	68.7293	1376.71	832.796	938.887	1049.66	792.142	540.033	1038.67	780.945	522.539	1151.82	787.293	480.67	1031.74	836.547	453.233	1080.27	756.681	103.318	1046.97	774.227	108.386	1131.38	900.296	62.8768	1116.98	861.093	50.4343	1009.42	903.261	67.0193	1075.32
0.527	908.678	1038.65	1346.49	902.264	1042.44	1110.77	735.037	1060.77	1284.39	732.138	1059.61	1181.27	840.118	1097.28	1378.55	829.075	1104.87	1081.8	793.723	763.178	1434.17	791.24	652.662	1436.36	738.72	764.473	1392.1	731.754	654.569	1392.74	707.698	272.682	1426.81	716.668	192.212	1418.57	686.498	275.885	1377.25	690.237	196.316	1369.7	669.001	93.1674	1369.07	657.796	43.8931	1371.12	685.684	61.0354	1412.81	795.097	785.246	1029.7	801.716	674.836	1022.61	742.427	779.607	1076.26	742.971	669.522	1066.09	740.215	256.465	1026.52	745.115	176.496	1038.27	704.849	261.775	1066.45	707.094	177.317	1073.64	685.341	94.7251	1086.05	671.009	44.8738	1081.13	702.151	63.2236	1036.93	834.727	944.507	1404.77	775.147	543.265	1426.54	764.451	521.992	1313.9	771.167	487.296	1433.08	818.818	461.091	1385.88	737.093	108.382	1407.44	762.763	114.897	1323.95	884.48	60.7507	1330.53	852.468	56.6535	1436.82	890.881	68.7238	1376.71	832.806	938.891	1049.67	792.146	540.043	1038.68	780.976	522.548	1151.83	787.296	480.675	1031.75	836.551	453.249	1080.28	756.69	103.313	1046.97	774.211	108.373	1131.37	900.228	62.6364	1116.46	861.087	50.4445	1009.41	903.258	67.0118	1075.32
0.533	908.697	1038.61	1346.49	902.283	1042.44	1110.8	735.064	1060.77	1284.41	732.163	1059.61	1181.31	840.146	1097.27	1378.57	829.095	1104.87	1081.82	793.744	763.182	1434.2	791.26	652.661	1436.38	738.732	764.48	1392.12	731.769	654.57	1392.75	707.704	272.682	1426.82	716.668	192.212	1418.58	686.512	275.889	1377.25	690.244	196.322	1369.7	669.006	93.1731	1369.07	657.802	43.8923	1371.12	685.688	61.0338	1412.81	795.117	785.25	1029.72	801.721	674.838	1022.61	742.438	779.614	1076.27	742.979	669.528	1066.11	740.215	256.465	1026.53	745.134	176.502	1038.27	704.849	261.78	1066.45	707.093	177.33	1073.64	685.342	94.7348	1086.06	671.017	44.874	1081.12	702.152	63.2233	1036.94	834.755	944.503	1404.79	775.162	543.255	1426.56	764.442	521.997	1313.9	771.171	487.294	1433.08	818.824	461.091	1385.89	737.085	108.384	1407.44	762.744	114.906	1323.95	884.469	60.7375	1330.53	852.466	56.651	1436.82	890.874	68.7207	1376.7	832.823	938.888	1049.7	792.152	540.046	1038.69	780.987	522.539	1151.84	787.313	480.686	1031.76	836.551	453.243	1080.29	756.696	103.32	1046.97	774.232	108.375	1131.39	899.67	62.032	1116.51	861.091	50.4293	1009.41	903.264	67.0074	1075.31
0.54	908.732	1038.64	1346.52	902.297	1042.44	1110.82	735.081	1060.76	1284.45	732.185	1059.6	1181.33	840.169	1097.27	1378.59	829.116	1104.89	1081.86	793.762	763.18	1434.21	791.276	652.666	1436.39	738.75	764.488	1392.14	731.775	654.576	1392.77	707.712	272.69	1426.84	716.669	192.214	1418.58	686.515	275.894	1377.27	690.243	196.321	1369.71	669.002	93.1755	1369.07	657.797	43.8948	1371.11	685.692	61.0342	1412.81	795.13	785.251	1029.74	801.724	674.844	1022.63	742.456	779.617	1076.3	742.997	669.522	1066.13	740.223	256.471	1026.53	745.136	176.512	1038.28	704.85	261.786	1066.46	707.093	177.329	1073.65	685.344	94.7372	1086.06	671.022	44.8777	1081.13	702.148	63.2312	1036.93	834.789	944.507	1404.84	775.165	543.253	1426.58	764.444	521.999	1313.91	771.175	487.296	1433.1	818.829	461.092	1385.89	737.094	108.368	1407.43	762.765	114.903	1323.94	884.47	60.7414	1330.53	852.462	56.6449	1436.82	890.876	68.7213	1376.71	832.84	938.893	1049.71	792.168	540.048	1038.69	780.999	522.534	1151.86	787.317	480.685	1031.8	836.562	453.24	1080.3	756.693	103.325	1046.97	774.221	108.37	1131.39	900.23	62.6311	1116.46	861.085	50.447	1009.41	903.261	67.0093	1075.32
0.547	908.756	1038.64	1346.54	902.316	1042.44	1110.83	735.108	1060.76	1284.47	732.197	1059.6	1181.35	840.195	1097.27	1378.62	829.131	1104.9	1081.88	793.785	763.169	1434.23	791.285	652.666	1436.4	738.766	764.49	1392.16	731.794	654.581	1392.79	707.721	272.682	1426.84	716.682	192.212	1418.58	686.526	275.897	1377.27	690.252	196.329	1369.7	669.003	93.1806	1369.06	657.794	43.9003	1371.1	685.691	61.0281	1412.8	795.136	785.255	1029.76	801.74	674.843	1022.65	742.468	779.62	1076.32	743.006	669.522	1066.15	740.219	256.479	1026.53	745.135	176.514	1038.27	704.857	261.79	1066.47	707.087	177.305	1073.63	685.345	94.7401	1086.05	671.015	44.8864	1081.12	702.153	63.2302	1036.93	834.821	944.502	1404.87	775.176	543.256	1426.59	764.454	522.002	1313.95	771.182	487.296	1433.1	818.837	461.101	1385.89	737.094	108.388	1407.44	762.755	114.896	1323.95	884.465	60.7341	1330.52	852.463	56.6466	1436.81	890.878	68.7111	1376.7	832.856	938.894	1049.74	792.177	540.049	1038.71	781.01	522.544	1151.87	787.313	480.695	1031.79	835.796	452.893	1080.76	756.689	103.325	1046.96	774.22	108.377	1131.39	900.306	62.8727	1116.99	861.084	50.4431	1009.4	903.258	67.0148	1075.31
0.553	908.779	1038.64	1346.56	902.328	1042.44	1110.85	735.122	1060.75	1284.5	732.214	1059.6	1181.38	840.216	1097.26	1378.64	829.149	1104.9	1081.91	793.802	763.174	1434.26	791.299	652.673	1436.44	738.779	764.488	1392.17	731.801	654.594	1392.8	707.731	272.68	1426.85	716.689	192.21	1418.59	686.532	275.892	1377.28	690.248	196.331	1369.71	669.01	93.1821	1369.05	657.792	43.9063	1371.11	685.688	61.0309	1412.8	795.146	785.245	1029.78	801.742	674.842	1022.67	742.477	779.62	1076.34	743.016	669.534	1066.18	740.236	256.482	1026.54	745.14	176.514	1038.29	704.862	261.796	1066.48	707.105	177.337	1073.65	685.348	94.7396	1086.08	671.019	44.8801	1081.13	702.152	63.2354	1036.93	834.854	944.498	1404.89	775.183	543.248	1426.6	764.425	522.005	1313.93	771.184	487.295	1433.11	818.842	461.093	1385.91	737.093	108.389	1407.44	762.757	114.907	1323.94	884.463	60.7295	1330.52	852.465	56.6458	1436.82	890.878	68.7075	1376.7	832.867	938.892	1049.76	792.183	540.049	1038.72	781.037	522.537	1151.89	787.335	480.691	1031.83	835.812	452.895	1080.77	756.702	103.333	1046.96	774.222	108.364	1131.39	900.301	62.8781	1116.99	861.08	50.447	1009.41	903.253	67.0161	1075.32
0.56	908.807	1038.63	1346.57	902.342	1042.45	1110.88	735.148	1060.74	1284.53	732.232	1059.59	1181.42	840.243	1097.26	1378.67	829.168	1104.9	1081.94	793.811	763.176	1434.28	791.317	652.66	1436.44	738.79	764.491	1392.18	731.814	654.59	1392.82	707.731	272.684	1426.85	716.694	192.208	1418.59	686.542	275.897	1377.29	690.253	196.335	1369.71	669.005	93.1866	1369.06	657.793	43.907	1371.11	685.693	61.0468	1412.81	795.156	785.25	1029.8	801.755	674.849	1022.68	742.491	779.624	1076.36	743.023	669.536	1066.2	740.23	256.485	1026.53	745.144	176.519	1038.28	704.865	261.797	1066.48	707.109	177.335	1073.66	685.342	94.7471	1086.06	671.027	44.8814	1081.13	702.152	63.2349	1036.93	834.874	944.504	1404.91	775.195	543.247	1426.61	764.459	522.008	1313.95	771.199	487.302	1433.12	818.848	461.084	1385.91	737.112	108.378	1407.44	762.758	114.919	1323.94	884.479	60.7349	1330.53	852.461	56.6464	1436.81	890.875	68.7116	1376.71	832.872	938.891	1049.77	792.187	540.061	1038.74	781.039	522.531	1151.89	787.338	480.695	1031.84	835.819	452.888	1080.76	756.693	103.335	1046.96	774.231	108.369	1131.4	899.901	62.5104	1117.03	861.086	50.44	1009.4	903.255	67.0073	1075.31
0.567	908.831	1038.64	1346.59	902.35	1042.45	1110.89	735.165	1060.74	1284.56	732.245	1059.59	1181.45	840.263	1097.26	1378.69	829.17	1104.9	1081.95	793.834	763.174	1434.3	791.333	652.665	1436.46	738.808	764.498	1392.21	731.822	654.592	1392.84	707.74	272.684	1426.87	716.697	192.217	1418.59	686.551	275.899	1377.31	690.257	196.34	1369.73	669.006	93.186	1369.06	657.79	43.907	1371.11	685.688	61.05	1412.81	795.166	785.25	1029.83	801.755	674.849	1022.7	742.496	779.621	1076.39	743.029	669.54	1066.22	740.239	256.491	1026.55	745.15	176.526	1038.29	704.876	261.805	1066.49	707.107	177.341	1073.66	685.348	94.7473	1086.06	671.017	44.8893	1081.13	702.155	63.2372	1036.94	834.91	944.498	1404.93	775.214	543.246	1426.62	764.462	522.009	1313.98	771.211	487.301	1433.13	818.859	461.089	1385.93	737.1	108.389	1407.44	762.762	114.91	1323.93	884.469	60.7333	1330.53	852.464	56.6489	1436.82	890.883	68.7119	1376.7	832.89	938.895	1049.79	792.197	540.064	1038.76	781.059	522.531	1151.91	787.344	480.696	1031.86	835.829	452.9	1080.78	756.694	103.329	1046.96	774.231	108.368	1131.4	900.229	62.629	1116.45	861.082	50.4434	1009.41	903.261	67.0117	1075.31
