Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
19.487	2019.51	964.377	1143.02	2048.99	929.969	918.849	1857.17	988.736	1048.08	1873.22	972.929	952.413	1963.91	1017.74	1165.5	2010.06	1007.11	878.529	2013.73	669.074	1190	2071.76	576.723	1168.71	1964.08	647.824	1147.65	2019.35	555.31	1121.88	2010.74	244.098	1118.26	1998.11	165.755	1100.86	1984.21	258.334	1073.48	1966.68	182.298	1058.24	1916.58	78.7552	1041.44	1900.54	32.005	1048.08	1929.26	49.0849	1088.01	1972.02	648.758	861.889	1999.1	541.977	874.574	1918.45	640.613	906.006	1940.54	533.175	917.532	1753.11	487.742	914.139	1673.13	490.624	926.687	1762.2	521.315	954.92	1678.5	526.302	963.636	1608.4	557.025	987.697	1565.16	584.802	984.571	1573.87	553.83	937.14	2126.29	46.0343	1003.99	2094.71	44.2804	1109.51	1516.71	359.549	998.204	1515.16	411.133	898.201
19.493	2015.8	964.195	1144.96	2046.41	926.111	919.485	1854.85	986.462	1046.57	1870.99	970.502	951.645	1957.48	1015.14	1165.39	2005.62	1006.25	878.501	2005.29	666.413	1189.45	2062.02	572.805	1169.24	1956.6	646.64	1145.63	2010.05	552.991	1120.94	1992.97	242.11	1117.87	1977.78	164.15	1100.56	1966.48	257.202	1073.3	1946.75	181.75	1057.79	1893.35	79.3945	1041.32	1876.87	32.203	1048.18	1905.67	49.5363	1088	1980.53	646.722	862.552	2012.54	541.241	875.003	1927.4	635.595	905.909	1954.39	529.293	917.253	1772.37	487.12	913.75	1692.47	490.157	926.159	1781.53	520.736	954.613	1697.81	525.944	962.889	1626.1	556.981	986.706	1582.8	584.355	982.595	1592.81	553.212	935.433	2102.6	45.6265	1004.03	2071.18	44.1813	1109.51	1536.54	358.786	997.494	1535.94	409.45	896.83
19.5	2012.72	963.335	1146.01	2044.03	923.835	919.717	1852.83	985.492	1046.18	1868.91	969.268	951.485	1951.92	1013.85	1165.23	1999.94	1006.2	877.602	1997.26	663.795	1189.81	2052.21	569.355	1170.28	1948.37	645.137	1145.46	2000.32	550.59	1121.3	1973.93	239.859	1117.67	1956.47	162.411	1099.7	1947.51	256.198	1073.7	1926.06	181.125	1057.35	1869.56	79.8287	1041.14	1853	32.6527	1048.02	1881.9	49.8797	1087.71	1989.59	646.003	863.076	2026.71	542.274	875.206	1935.88	632.228	905.345	1968.87	527.051	916.867	1791.47	486.449	913.32	1711.56	489.115	925.618	1800.39	520.314	954.238	1716.5	525.22	962.121	1642.94	556.205	985.215	1599.18	582.738	980.029	1610.67	551.447	933.413	2078.77	45.2235	1003.77	2047.19	44.2579	1109.2	1557.08	356.196	996.623	1557.43	405.797	896.534
19.507	2010.9	962.236	1146.32	2041.89	923.804	918.97	1850.97	985.537	1046.59	1867.09	969.036	951.728	1945.54	1012.77	1165.25	1994.49	1006.15	876.181	1989.02	661.836	1190.33	2041.85	566.098	1171.61	1939.68	643.863	1146.4	1989.33	548.012	1123.02	1954.15	238.067	1117.64	1934.55	161.214	1099.46	1928.78	255.13	1072.8	1905.06	180.861	1056.81	1845.62	80.0979	1041.11	1829.02	32.9102	1047.95	1857.97	50.1742	1087.72	1998.33	647.254	863.379	2040.83	545.47	875.09	1944.94	630.147	904.568	1983.47	526.989	916.008	1810.02	486.144	912.988	1729.97	487.698	925.027	1818.41	520.276	954.015	1734.39	524.238	961.391	1658.95	554.988	983.276	1614.21	579.81	977.122	1627.21	548.129	931.596	2054.69	44.9942	1003.62	2023.47	44.0995	1108.96	1577.72	352.98	996.529	1578.69	400.796	895.433
19.513	2007.88	959.985	1147.77	2039.66	925.305	918.126	1849.55	986.279	1047.42	1865.36	969.31	952.488	1941.24	1012.4	1165.41	1989.83	1005.7	874.812	1980.56	660.34	1191.25	2030.7	562.984	1173.07	1930.52	643.285	1147.75	1977.37	545.8	1125.02	1934.18	237.58	1117.88	1912.76	161.167	1099.72	1909.84	255.071	1072.7	1884.18	181.414	1056.75	1821.8	80.5311	1041.42	1805.1	33.3373	1048.14	1834.16	50.4963	1087.92	2007.8	650.265	864.06	2054.47	550.748	874.7	1953.89	629.517	903.507	1998.35	528.576	915.182	1827.83	486.168	912.722	1747.97	486.054	924.644	1835.44	520.606	953.981	1751.32	522.932	960.642	1673.35	552.208	981.397	1627.97	575.998	974.142	1643.04	543.808	928.735	2030.79	44.8874	1003.85	1999.66	44.041	1109.16	1598.65	348.045	996.287	1600.13	394.258	894.538
19.52	2006.3	958.803	1148.18	2038.75	926.957	916.966	1848.21	987.412	1048.41	1863.56	970.201	953.547	1938.79	1012.38	1166.13	1985.15	1005.38	874.58	1971.66	659.352	1192.03	2019.06	560.399	1174.52	1921.09	643.302	1148.87	1965.02	544.313	1126.89	1914.38	237.649	1118.44	1891.04	161.754	1100.23	1890.75	255.626	1073.08	1863.52	182.615	1056.97	1798.02	81.1122	1041.95	1781.4	33.8322	1048.25	1810.43	50.8637	1088.14	2015.73	654.298	864.394	2067.55	557.339	874.651	1962.27	630.212	902.422	2012.1	531.843	914.447	1845.63	485.925	914.109	1765.11	484.138	924.05	1851.55	521.188	953.819	1767.31	521.265	959.953	1686.47	548.615	979.985	1640.54	570.148	971.014	1657.79	538.125	926.432	2007	44.8418	1004.16	1975.71	43.7786	1109.41	1620	341.746	996.146	1621.45	386.431	893.72
19.527	2004.81	957.264	1148.96	2037.22	928.621	917.1	1847.18	989.024	1049.35	1862.23	971.935	954.774	1937.87	1012.83	1167.57	1982.19	1006.14	875.231	1962.57	658.842	1192.83	2007.13	558.419	1175.88	1911.65	644.035	1149.62	1952.61	543.708	1128.36	1894.3	237.78	1119.39	1869.55	162.342	1100.96	1871.43	256.686	1073.96	1842.47	183.861	1057.56	1774.27	81.8011	1042.38	1757.71	34.4706	1048.5	1786.96	51.3189	1088.32	2022.96	659.433	864.61	2079.7	565.072	874.973	1969.98	631.883	900.838	2025.01	536.484	913.946	1861.83	486.078	914.066	1781.61	481.604	923.672	1866.61	521.716	953.533	1782.23	519	959.18	1698.94	543.723	977.801	1651.79	562.925	968.327	1671.57	531.063	924.056	1983.34	44.8743	1004.58	1951.91	43.499	1109.57	1641.63	334.287	996.028	1642.78	377.661	893.05
19.533	2003.75	956.986	1149.43	2035.39	930.791	917.589	1846.35	991.137	1050.39	1861.11	974.27	955.918	1938.08	1013.81	1169.04	1980.94	1008.08	876.024	1953.48	658.688	1193.51	1994.83	557.118	1177.32	1902.03	645.489	1150.18	1940.05	543.828	1129.62	1873.83	238.239	1120.7	1848.18	162.974	1101.71	1851.6	257.259	1075.21	1821.59	185.012	1058.22	1750.64	82.6383	1043.11	1734.13	35.2591	1048.74	1763.25	51.8862	1088.94	2029.86	665.215	864.481	2090.98	573.637	875.397	1977.43	634.984	899.421	2036.54	541.937	912.716	1877.3	485.944	914.081	1797.21	478.623	923.229	1880.48	522.037	953.337	1796.19	516.251	958.461	1710.37	537.237	975.537	1662.76	554.455	965.706	1684.55	523.214	922.507	1959.62	45.0175	1004.99	1928.3	43.3031	1109.87	1663.62	325.799	995.955	1664.26	368.212	892.457
19.54	2003.11	957.567	1149.87	2035.8	934.289	918.053	1845.99	993.667	1051.34	1860.43	977.293	956.881	1939.27	1015.78	1170.42	1981.01	1011.19	876.585	1943.99	659.427	1193.96	1982.05	556.434	1178.35	1892.28	647.772	1150.59	1926.92	544.836	1130.65	1853.53	238.952	1121.8	1826.5	163.585	1102.56	1831.6	258.548	1076.39	1799.92	186.874	1059.77	1727.03	83.7556	1043.85	1710.59	36.2307	1049.1	1739.77	52.6945	1089.43	2036.48	671.893	864.481	2101.13	582.935	875.319	1984.98	639.348	898.503	2047.41	548.887	911.564	1891.88	485.994	913.689	1812.23	474.8	922.923	1893.42	522.166	953.105	1809.44	512.729	957.785	1721.33	530.271	974.706	1673.07	544.54	963.773	1696.83	513.996	920.95	1936.08	45.2191	1005.42	1905.02	43.218	1110.32	1686.12	316.393	995.907	1685.47	357.872	892.109
19.547	2002.86	959.154	1150.36	2034.9	938.05	918.769	1845.93	996.469	1052.32	1859.81	981.112	957.677	1941.2	1018.7	1171.52	1981.56	1015.11	877.221	1934.25	660.844	1194.28	1968.51	556.511	1179.05	1882.13	650.934	1150.77	1913	546.726	1131.28	1832.68	240.035	1122.74	1804.67	165.558	1103.65	1810.94	260.045	1077.49	1778.11	188.689	1060.88	1703.36	85.0769	1044.64	1687.05	37.4874	1049.47	1716.25	53.7147	1089.84	2042.84	679.142	864.23	2110.97	592.688	875.168	1992.51	644.659	897.869	2058.56	556.702	911.415	1905.72	485.436	913.927	1826.63	470.512	922.76	1905.35	521.863	952.711	1821.87	508.422	957.328	1731.94	521.989	973.316	1683.04	533.758	961.06	1708.84	503.662	919.854	1912.32	45.487	1005.88	1881.4	43.2777	1110.6	1709.18	306.263	995.983	1706.84	347.025	891.896
19.553	2003.17	961.695	1150.75	2034.99	942.673	919.658	1846.22	999.484	1053.32	1859.8	985.106	958.424	1945.12	1022.32	1171.71	1982.19	1019.67	877.932	1924.15	662.851	1194.23	1953.96	557.383	1178.59	1871.74	654.973	1150.65	1898.35	549.562	1131.55	1811.82	241.116	1123.21	1782.57	167.491	1104.35	1789.82	261.971	1078.19	1756.41	191.044	1061.42	1679.79	86.5454	1045.22	1663.56	38.8905	1049.64	1692.82	54.8778	1090.2	2049.47	686.91	863.81	2120.57	603.145	875.265	2000.19	650.614	897.585	2069.52	565.252	911.56	1918.73	484.717	913.924	1840.3	465.933	922.125	1916.07	521.151	952.786	1833.59	503.394	957.089	1742.4	512.323	970.544	1693.03	519.95	963.017	1720.44	492.141	919.201	1888.71	45.826	1006.26	1857.7	43.2265	1110.8	1733.04	295.494	996.001	1728.44	335.667	891.819
19.56	2003.92	965.024	1151.13	2035.48	947.757	920.73	1846.93	1002.86	1054.16	1860.26	989.379	959.015	1948.38	1026.51	1171.9	1982.14	1024.84	878.824	1913.78	665.516	1193.96	1939	558.841	1178.32	1861.13	659.883	1150.34	1882.91	553.471	1131.51	1790.12	243.274	1123.63	1760.05	170.008	1105.01	1768.62	263.912	1078.34	1734.54	193.371	1061.94	1656.53	88.3324	1045.63	1640.13	40.7165	1049.59	1669.48	56.3231	1090.28	2055.74	695.004	863.595	2129.92	613.907	875.689	2007.89	657.148	897.485	2080.05	574.55	911.991	1931.23	483.374	914.125	1853.88	460.217	922.362	1926.38	519.991	952.886	1844.96	497.613	957.005	1752.82	501.204	969.233	1702.51	505.227	961.489	1732.1	479.64	918.405	1865.14	46.1854	1006.5	1834.03	43.3833	1110.81	1757.08	284.639	997.323	1750.36	323.938	891.91
19.567	2004.94	968.568	1151.52	2036.39	953.248	921.858	1848.07	1006.6	1055.23	1861.12	994.282	959.29	1952.22	1031.12	1171.76	1984.1	1030.33	879.578	1903.37	669.037	1193.52	1923.57	561.216	1177.69	1850.11	665.946	1150.12	1867.06	558.536	1131.16	1767.62	246.208	1124.14	1737.85	172.725	1105.41	1746.64	266.685	1078.64	1712.15	196.231	1062.39	1633.58	90.7316	1045.88	1616.9	43.1713	1049.88	1646.34	58.5326	1090.59	2062.1	703.642	863.439	2138.81	625.224	876.21	2015.28	664.382	897.324	2090.32	584.306	912.853	1942.48	482.219	914.821	1867.15	454.262	922.74	1935.95	518.191	953.119	1855.63	491.121	957.014	1763.42	488.925	969.176	1712.87	490.125	961.427	1744.27	466.636	918.19	1841.56	46.5911	1006.59	1810.74	43.4655	1110.33	1780.91	273.883	997.745	1773.16	311.795	892.085
19.573	2006.36	971.695	1151.95	2037.7	958.855	923.176	1849.51	1010.81	1056.49	1862.27	999.498	959.717	1956.64	1036.14	1171.22	1985.24	1035.95	880.259	1893.18	673.182	1192.86	1907.09	564.518	1177.23	1839.6	672.854	1149.77	1851.09	564.795	1130.62	1745.59	249.689	1124.37	1715.57	176.079	1105.65	1724.96	269.737	1078.92	1689.64	199.768	1062.85	1611.3	95.0212	1047.25	1593.94	47.7919	1051.25	1623.93	62.5072	1091.86	2068.23	712.7	863.464	2147.13	636.614	876.89	2022.27	672.011	897.282	2099.7	594.547	913.711	1954.23	479.817	915.306	1880.35	447.577	923.201	1945.06	515.626	953.322	1866.87	483.832	957.26	1774.26	475.418	972.176	1723.99	472.615	960.953	1756.8	452.395	919.708	1817.9	46.94	1006.42	1786.82	43.8535	1110.28	1808.07	262.12	997.783	1795.22	300.358	891.471
19.58	2008.02	974.869	1152.02	2039.26	964.692	924.454	1851.36	1015.37	1057.95	1863.74	1005.08	960.069	1961.46	1041.28	1170.82	1986.22	1041.74	880.902	1883.08	678.1	1192.26	1891.63	568.983	1176.3	1829.41	680.562	1149.36	1835.44	572.222	1129.87	1723.82	253.849	1124.61	1693.76	180.392	1105.97	1702.8	274.332	1079.27	1667.51	204.214	1063.42	1589.9	100.633	1048.04	1571.49	53.7509	1051.23	1602.29	66.8544	1091.89	2073.9	722.096	863.589	2155.31	647.767	877.305	2028.62	680.113	896.956	2108.43	605.03	914.169	1966.02	476.585	915.834	1893.59	440.219	923.037	1954.04	512.253	953.61	1877.94	475.608	957.753	1785.99	461.37	972.844	1735.84	454.928	961.62	1769.97	436.336	920.379	1794.56	47.6562	1006.54	1763.11	44.4674	1110.35	1836.02	251.188	997.978	1819.59	287.991	892.464
19.587	2009.89	977.583	1152.04	2040.55	970.146	925.859	1853.51	1020.14	1059.51	1865.42	1010.89	960.535	1966.68	1046.18	1170.29	1987.29	1047.43	881.409	1873.42	683.575	1191.65	1876.67	574.473	1175.47	1819.9	689.224	1149.06	1820.59	580.646	1129.15	1702.68	259.438	1124.83	1672.59	186.077	1106.3	1681.67	280.043	1079.6	1646.22	209.97	1063.81	1569.35	107.795	1048.82	1549.51	61.4482	1051.41	1580.63	73.0765	1092.19	2078.93	731.733	863.703	2161.65	659.966	878.126	2035.04	688.885	896.872	2116.15	615.612	914.468	1977.44	472.908	916.356	1907.44	432.025	924.335	1963.26	507.867	953.925	1889.04	466.978	958.094	1798.39	446.515	973.665	1748.94	436.478	962.557	1783.84	420.299	920.623	1771.42	48.23	1006.55	1739.39	45.5165	1110.52	1863.38	240.073	998.694	1844.16	275.888	893.385
19.593	2011.88	980.243	1152.04	2041.61	975.968	927.737	1855.79	1025.12	1061.09	1867.17	1016.74	961.192	1972.19	1050.6	1169.89	1988.17	1052.98	881.728	1864.66	690.332	1191.41	1862.99	580.914	1174.71	1811.25	698.855	1149.08	1806.7	590.51	1129.11	1682.69	266.673	1125.03	1652.34	193.029	1106.29	1661.81	287.025	1079.66	1626.05	217.183	1063.78	1550.06	116.437	1049.22	1528.43	70.9856	1051.48	1559.91	81.0168	1092.32	2083.48	741.296	863.933	2167.71	671.47	878.556	2040.35	697.299	896.357	2123.16	625.688	914.558	1989.04	468.558	916.9	1921.69	423.616	925.266	1972.94	502.774	954.51	1901.32	457.287	958.7	1811.53	431.094	974.579	1763.25	417.272	963.744	1798.7	403.887	921.593	1748.7	48.5637	1006.52	1716.36	46.4584	1109.24	1891.52	229.921	999.634	1869.43	263.872	894.52
19.6	2013.97	982.768	1152.08	2043.26	981.581	928.756	1858.31	1030.08	1062.71	1868.31	1022.73	961.901	1977.9	1054.54	1169.89	1989.03	1058.32	881.89	1856.25	697.265	1191.57	1849.67	588.056	1174.8	1803.46	708.071	1149	1793.93	600.099	1128.97	1663.69	274.374	1125.06	1633.28	201.07	1106.07	1643.17	295.026	1079.62	1607.21	225.448	1063.56	1531.98	126.213	1048.97	1508.38	81.7967	1050.73	1540	90.0508	1091.83	2087.53	750.738	863.997	2172.83	682.434	879.002	2045.05	705.672	895.966	2129.03	635.751	914.671	2000.04	464.259	917.036	1936.46	414.584	926.224	1982.32	497.201	954.957	1913.96	447.11	959.592	1825.72	415.139	975.605	1778.38	398.025	965.255	1814.92	386.671	922.955	1726.34	48.4987	1005.83	1693.64	47.8356	1108.79	1920.1	220.125	1000.5	1895.19	252.387	895.521
19.607	2016.31	985.127	1151.95	2044.7	987.194	929.449	1861.03	1034.97	1064.21	1870.1	1028.39	962.913	1983.67	1058.35	1169.85	1989.9	1063.57	881.97	1848.64	704.513	1192.15	1837.33	595.73	1175.31	1796.38	717.466	1149.22	1782.3	610.048	1129.22	1645.85	283.356	1124.98	1615.4	209.9	1105.77	1625.68	304.103	1079.29	1589.73	234.423	1062.99	1515.22	136.774	1048.06	1489.43	93.6076	1049.41	1521.16	100.141	1090.77	2090.94	759.831	864.088	2177.13	692.842	879.414	2048.87	713.937	895.557	2133.86	645.289	914.721	2012.41	458.74	918.315	1951.29	405.543	927.092	1992.56	490.62	955.712	1927.67	436.417	960.772	1840.86	399.039	977.172	1795.04	378.499	966.713	1832.15	369.735	924.304	1704.47	48.407	1005.98	1671.53	49.5346	1108.54	1948.61	210.719	1001.72	1921.4	241.115	896.753
19.613	2018.93	987.444	1151.58	2046.24	992.669	929.846	1863.9	1039.7	1065.69	1872.29	1033.87	963.912	1989.25	1062.18	1169.76	1990.79	1068.82	882.018	1841.79	711.972	1192.96	1825.94	603.762	1176.4	1790.26	726.949	1149.81	1771.67	620.119	1130.07	1628.9	292.408	1124.61	1598.5	219.261	1104.9	1609.46	313.257	1078.59	1573.59	243.631	1061.95	1499.86	148.248	1046.81	1471.93	106.529	1047.88	1503.69	111.205	1089.37	2093.68	768.434	864.083	2180.73	702.408	879.982	2051.96	721.779	894.81	2137.75	654.245	914.793	2024.68	453.024	919.081	1967.55	396.098	928.93	2003.12	483.543	956.933	1941.9	425.338	962.467	1857.8	382.276	978.716	1812.46	359.271	967.839	1850.54	352.613	925.985	1683.53	48.2252	1006.08	1650.28	51.5326	1108.41	1978.24	201.966	1002.69	1948.09	230.348	898.12
19.62	2021.68	989.743	1150.99	2047.83	998.164	929.94	1866.82	1044.34	1066.96	1874.1	1039.29	965.161	1994.38	1065.98	1169.46	1992.03	1073.96	882.09	1835.6	719.52	1194.14	1815.57	612.006	1177.94	1784.7	736.203	1150.75	1762.04	630.258	1131.28	1613.01	301.797	1124.04	1582.77	228.621	1104.21	1594.66	322.365	1077.5	1558.9	252.762	1060.7	1486.06	160.416	1045.2	1455.82	120.393	1046.01	1487.44	123.168	1087.76	2095.98	776.244	863.995	2183.47	711.101	880.539	2054.5	729.143	894.307	2140.72	662.334	914.848	2037.14	446.916	920.309	1983.82	386.526	930.302	2014.03	475.944	958.145	1956.53	414.097	964.107	1874.94	365.836	980.377	1832.24	339.137	970.369	1869.75	335.569	927.775	1663.5	47.3297	1005.78	1629.57	53.9769	1108.57	2007.07	193.507	1004.07	1975.06	220.009	899.551
19.627	2024.45	992.289	1150.42	2049.44	1003.43	929.778	1869.81	1048.85	1068.2	1875.78	1044.43	966.133	1999.08	1069.64	1168.91	1993.53	1079.08	882.317	1830.03	727.114	1195.46	1806.17	620.403	1179.71	1779.88	745.382	1151.81	1752.85	640.513	1132.85	1597.99	311.353	1123.49	1568.11	238.063	1103.48	1581.02	331.468	1076.23	1545.53	261.799	1059.13	1473.73	173.136	1043.37	1441.16	135.002	1043.47	1472.27	135.489	1085.64	2097.91	783.269	863.898	2185.74	718.779	881.134	2056.46	736.025	894.031	2142.86	669.536	914.739	2049.83	440.327	921.331	2000.21	376.726	931.731	2025.23	467.758	959.665	1971.75	402.466	966	1893.42	348.876	982.5	1852.3	319.567	972.579	1889.89	318.451	929.933	1644.16	46.3537	1005.84	1608.9	56.6219	1108.83	2036.4	185.572	1005.36	2002.27	210.058	901.126
19.633	2027.25	994.872	1149.86	2051.05	1008.38	929.486	1872.65	1053.13	1069.16	1877.76	1049.24	967.042	2003.24	1073.18	1168.21	1995.01	1084.26	882.584	1825.12	734.674	1197.04	1797.68	628.756	1181.55	1775.87	754.357	1152.96	1745.29	650.418	1134.35	1584.01	321.199	1122.85	1554.9	247.294	1103.3	1568.67	340.671	1074.75	1533.66	270.781	1057.52	1463.24	186.113	1041.39	1428.07	150.73	1040.46	1458.26	148.426	1083.25	2099.33	789.548	863.966	2187.32	725.19	881.647	2057.98	742.196	894.056	2144.33	675.66	914.549	2062.64	433.174	922.502	2017.24	366.726	933.249	2036.67	459.076	961.047	1987.39	390.548	967.848	1912.48	331.921	984.708	1873.26	299.965	975.132	1910.62	301.249	932.281	1625.2	46.4061	1006.59	1588.05	59.7116	1109.52	2065.67	178.147	1006.93	2029.61	200.417	902.813
19.64	2029.99	997.32	1149.17	2052.59	1013.01	929.105	1875.38	1057.2	1069.95	1879.93	1053.84	967.896	2007	1076.63	1167.24	1996.76	1089.2	882.882	1820.63	742.285	1198.36	1790.05	637.116	1183.2	1772.51	763.103	1153.65	1738.78	660.043	1135.53	1571.07	331.511	1122.14	1542.36	257.392	1102.95	1557.5	349.938	1073.22	1523.04	279.869	1056.1	1453.94	199.437	1039.75	1416.46	166.445	1037.17	1445.27	161.583	1080.75	2100.34	794.524	864.356	2188.3	730.452	882.282	2058.88	747.107	894.203	2145.28	680.564	914.562	2075.63	425.623	923.586	2034.38	356.448	934.727	2048.3	449.911	962.192	2003.58	378.304	969.902	1932.19	314.935	987.022	1894.9	280.385	977.621	1931.84	284.058	934.598	1606.31	47.3104	1007.06	1567.79	63.3637	1109.83	2095.18	171.61	1008.69	2057.22	191.381	904.654
19.647	2032.72	999.734	1148.45	2054.01	1016.99	928.687	1877.95	1060.95	1070.67	1882.06	1058.07	968.545	2010.08	1079.9	1166.45	1998.24	1093.93	883.059	1816.68	749.598	1199.15	1783.32	645.315	1184.21	1769.63	771.531	1153.76	1732.99	669.429	1136.01	1559.17	342.249	1121.35	1529.91	268.187	1103.16	1547.59	359.488	1071.46	1513.54	288.872	1054.87	1445.9	213.337	1038.54	1406.31	183.089	1034.05	1433.44	175.299	1078.45	2100.53	798.141	864.843	2188.56	734.225	882.886	2059.07	750.687	894.455	2145.51	684.172	914.872	2088.61	417.59	924.586	2051.84	346.127	936.144	2060.17	440.216	963.524	2018.99	366.331	970.226	1952.33	297.895	989.294	1917.32	260.763	980.12	1953.79	266.999	936.913	1588.04	50.0788	1007.71	1547.39	67.3162	1109.84	2124.62	165.822	1010.33	2084.92	182.768	906.712
19.653	2035.22	1002.12	1147.79	2055.26	1020.38	928.106	1880.25	1064.46	1071.15	1883.85	1062.21	969.25	2012.69	1082.79	1165.51	1999.8	1098.17	883.233	1813.09	756.868	1199.41	1777.35	653.43	1184.25	1767.34	779.563	1153.07	1728.26	678.313	1135.84	1548.31	353.128	1120.46	1519.06	278.853	1103.42	1538.7	368.825	1069.79	1505.17	297.902	1053.76	1439.26	227.351	1037.81	1397.7	200.244	1032.08	1422.71	189.639	1076.39	2100.46	800.593	865.529	2188.53	736.646	883.666	2059.01	753.149	894.788	2145.31	686.464	915.182	2101.69	409.152	925.493	2069.28	335.625	937.517	2071.64	430.285	963.877	2035.4	354.116	971.526	1972.93	280.972	991.327	1940.32	241.507	982.447	1976.28	250.043	939.278	1570.94	54.4304	1009.95	1527.95	72.477	1109.33	2153.44	160.778	1013	2112.62	174.676	908.956
19.66	2037.56	1004.44	1147.16	2056.31	1023.16	927.683	1882.3	1067.57	1071.46	1885.54	1065.58	969.501	2014.79	1085.35	1164.95	2001.14	1102.1	883.128	1809.85	763.735	1199.19	1772.41	660.943	1184.1	1765.38	786.952	1151.89	1724.46	686.447	1134.91	1538.86	363.613	1119.77	1509.64	288.828	1104.09	1530.88	378.053	1068.4	1497.52	306.933	1053.11	1433.34	242.041	1037.24	1390.33	217.763	1029.08	1412.95	205.026	1074.67	2100.21	802.149	866.101	2188.09	737.953	884.331	2058.55	754.722	894.825	2144.34	687.51	915.017	2114.59	400.377	926.294	2086.81	325.202	938.981	2082.85	420.032	964.019	2051.89	341.926	972.865	1993.71	264.386	993.302	1963.73	222.81	984.669	1998.72	233.599	941.271	1553.8	60.6791	1011.48	1508.45	79.2997	1109.44	2182.07	156.643	1015.04	2140.24	167.168	911.482
19.667	2039.65	1006.71	1146.74	2056.98	1025.36	927.297	1884.02	1070.41	1071.7	1887.22	1068.49	969.439	2016.55	1087.65	1164.63	2002.57	1105.39	883.016	1807.05	770.248	1198.35	1768.29	667.737	1183.5	1764.93	793.884	1149.38	1722.26	693.757	1132.78	1530.57	373.767	1119.31	1500.55	299.49	1104.02	1524.01	387.359	1067.54	1490.3	316.213	1052.74	1427.6	256.889	1036.81	1383.25	235.876	1026.9	1403.61	220.999	1073.18	2099.92	802.876	866.442	2187.35	738.021	884.781	2057.94	755.675	894.824	2142.91	687.619	914.731	2127.15	391.445	927.151	2104.02	314.613	940.272	2094.73	409.437	964.724	2068.34	329.674	973.978	2014.56	248.067	995.079	1987.48	204.718	986.838	2021.8	217.424	943.207	1537.15	68.5962	1013.32	1489.39	86.5522	1109.62	2209.57	153.093	1018.09	2167.54	160.103	914.361
