Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
7031	-0	-0	-0	2149	0	976.7	-0
7032	-0	-0	-0	2149	0	976.7	-0
7033	-0	-0	-0	2149	0	976.7	-0
7034	-0	-0	-0	2149	0	976.7	-0
7035	8.39	25.94	3.81	2006.79	0	1007.96	-7833.82
7036	-77.74	74.01	-0.08	2057.98	0	993.99	-1554.08
7037	-0	-0	-0	2149	0	976.7	-0
7038	-64.39	125.58	-16.48	2056.86	0	991.45	2246.45
7039	-93.15	177.61	18.23	2320.17	0	994.48	10499.3
7040	6.79	255.28	-7.02	2147.43	0	991.51	1281.74
7041	-133.51	405.12	-29.53	2198.93	0	976.86	-21887.9
7042	-15.03	724.95	-8.85	2256.14	0	965.52	4702.79
7043	-25.71	952.3	57.45	2166.01	0	988.77	4491.35
7044	-193.86	1077.12	76.98	2208.14	0	972.45	-39854
7045	-154.5	1214.75	192.18	2186.77	0	982.78	12529.7
7046	-129.17	1163.48	126.8	2165.89	0	993.14	42534.1
7047	-112.84	1176.76	4.12	2192.17	0	990.56	-15653.5
7048	-51.5	1172.64	-102.84	2159.62	0	990.39	18199.5
7049	-88.88	1176.45	-111.77	2168.44	0	991.09	983.34
7050	-189.9	1262.66	-79.73	2169.04	0	995.47	-25290.8
7051	-247.73	1216.58	-40.89	2136.75	0	991.94	31454.7
7052	-220.11	1381.68	-3.81	2164.91	0	996.33	-19478.2
7053	-269.55	1320.5	-17.09	2139.31	0	992.78	-19722.2
7054	-213.17	1452.33	19.91	2132.61	0	991.81	28487.2
7055	-218.12	1445.47	-3.97	2141.83	0	993.82	-10036.2
7056	-219.88	1518.1	-0	2118.15	0	990.64	1746.19
7057	-195.08	1586.61	37.38	2108.17	0	993.24	10790.3
7058	-222.24	1598.82	32.04	2117.08	0	993.59	-4451
7059	-187.07	1669.01	36.09	2090.76	0	987.22	13595.2
7060	-193.94	1633.15	36.24	2062.84	0	992.86	-201.08
7061	-140.15	1689	45.55	2092.64	0	993.57	3008.18
7062	-137.48	1686.55	22.89	2067.61	0	989.29	22319.8
7063	-146.18	1683.04	16.02	2041.17	0	995.45	-10325.3
7064	-79.73	1711.58	25.79	2067.34	0	990.61	7345.09
7065	-127.18	1705.78	19.38	2023.55	0	992.86	23678.3
7066	-66.68	1711.73	23.19	2029.52	0	993.58	-3692
7067	-74.16	1734.01	45.93	2017.59	0	989.84	16209.5
7068	-52.03	1670.23	51.27	2005.34	0	994.6	8590.1
7069	-26.09	1699.07	30.29	1997.4	0	990.52	9288.67
7070	-30.44	1652.68	43.26	1987.64	0	992.08	13694.9
7071	13.28	1629.64	43.95	1983.8	0	993.3	2782.89
7072	-12.82	1610.26	23.8	1963.14	0	991.55	16520
7073	22.35	1556.7	23.42	1969.86	0	991.91	14835.1
7074	26.02	1580.96	35.63	1958.83	0	990.87	2120.76
7075	5.04	1466.52	27.92	1930.19	0	991.11	12292.9
7076	41.96	1487.58	40.28	1952.02	0	994.57	15054
7077	35.25	1424.71	31.97	1931.99	0	991.67	8712.1
7078	50.43	1384.28	30.06	1918.51	0	991.05	7940.3
7079	72.63	1366.88	34.94	1923.34	0	994.27	4027.2
7080	78.35	1295.62	18.84	1899.35	0	992.19	18613
7081	98.5	1292.88	22.74	1897.47	0	993.29	7546.72
7082	102.46	1210.17	15.56	1880.51	0	996.22	2156.49
7083	129.09	1203	17.47	1878.51	0	994.89	12682.1
7084	141.22	1125.64	4.04	1869.34	0	997.11	6936.14
7085	138.24	1087.49	3.13	1842.46	0	996.86	5209.49
7086	172.65	1057.74	11.29	1853.53	0	998	7886.1
7087	158.77	969.39	-6.56	1835.12	0	1000.91	10003.9
7088	169.98	946.35	-11.37	1817.19	0	996.1	4541.06
7089	190.35	906.83	-5.87	1830.17	0	1002.53	466.32
7090	170.36	825.96	-16.17	1800.4	0	1004.88	5489.53
7091	195.85	821.69	-26.4	1809.08	0	997.01	5668.89
7092	181.2	700.07	-22.28	1761.51	0	1009.16	-417.42
7093	200.81	710.45	-22.81	1783.31	0	1006.36	3738.34
7094	193.18	596.77	-36.62	1757.67	0	1003.87	-201.38
7095	170.67	600.43	-27.08	1742.62	0	1010.47	-2866.11
7096	204.77	506.13	-23.73	1745.87	0	1015.78	-2413.71
7097	160.37	484.77	-34.26	1721.57	0	1005.07	-1785.16
7098	166.24	465.7	-33.8	1731.42	0	1005.71	-4335.29
7099	164.11	378.27	-32.5	1720.53	0	1014.68	-1622.49
7100	131.91	379.03	-35.71	1701.24	0	1000.4	-1035.93
7101	161.9	308.07	-30.9	1704.63	0	1014.76	-9227.11
7102	116.5	278.63	-27.62	1660.53	0	1017.81	-153.33
7103	132.9	237.88	-28.08	1747.95	0	1007.59	-9576.83
7104	103.68	205.08	-26.55	1616.7	0	1019.89	-6476.85
7105	103.76	172.88	-21.82	1724.02	0	1017.11	-7972.39
7106	93.08	140.38	-21.51	1674.6	0	999.06	-2484.35
7107	66.83	123.9	-9.92	1555.61	0	1014.21	-6102.56
7108	83.69	76.29	-20.6	1751.86	0	981.15	-3419.76
7109	38.6	83.31	0.23	1573.9	0	986.95	-8054.2
7110	63.02	47.61	-0.38	1750.91	0	1000.41	-1618.14
7111	15.56	44.25	-11.44	1502.55	0	966.03	-169.95
7112	39.22	31.74	-0.38	1925.23	0	1023.18	-10267.3
7113	19.23	20.9	-5.26	1665.72	0	978.1	-4756.29
7114	-0	-0	-0	2149	0	976.7	-0
7115	-0	-0	-0	2149	0	976.7	-0
7116	-0	-0	-0	2149	0	976.7	-0
7117	-0	-0	-0	2149	0	976.7	-0
7118	-0	-0	-0	2149	0	976.7	-0
7119	-0	-0	-0	2149	0	976.7	-0
7120	-0	-0	-0	2149	0	976.7	-0
7121	-0	-0	-0	2149	0	976.7	-0
7122	-0	-0	-0	2149	0	976.7	-0
7123	-0	-0	-0	2149	0	976.7	-0
7124	-7.32	17.09	0.38	1499.71	0	1066.62	-5400.52
7125	14.65	-15.41	-2.67	1519.89	0	1023.43	525.75
7126	-0	-0	-0	2149	0	976.7	-0
7127	-0	-0	-0	2149	0	976.7	-0
7128	-0	-0	-0	2149	0	976.7	-0
7129	-0	-0	-0	2149	0	976.7	-0
7130	-0	-0	-0	2149	0	976.7	-0
7131	-0	-0	-0	2149	0	976.7	-0
7132	-0	-0	-0	2149	0	976.7	-0
7133	-0	-0	-0	2149	0	976.7	-0
7134	-0	-0	-0	2149	0	976.7	-0
7135	-0	-0	-0	2149	0	976.7	-0
7136	-0	-0	-0	2149	0	976.7	-0
7137	-0	-0	-0	2149	0	976.7	-0
7138	-0	-0	-0	2149	0	976.7	-0
7139	-0	-0	-0	2149	0	976.7	-0
7140	-0	-0	-0	2149	0	976.7	-0
7141	-0	-0	-0	2149	0	976.7	-0
7142	-0	-0	-0	2149	0	976.7	-0
7143	-0	-0	-0	2149	0	976.7	-0
7144	-3.36	-19.84	-9.54	2402.31	0	1112.07	-3747.21
7145	8.39	28.38	6.1	2406.12	0	1047.41	-2528.24
7146	-7.4	-23.5	-4.73	2651.13	0	1001.33	-4651.78
7147	9.31	22.58	4.04	2514.64	0	959.36	-461.68
7148	-45.17	32.35	2.29	1971.45	0	1145.14	1559.85
7149	-106.28	69.58	-11.44	2062.93	0	997.68	-8725.37
7150	18.23	124.66	16.56	2151.07	0	1056.38	-3705.63
7151	-184.78	139.47	-21.21	2003.74	0	1056.91	-8651.81
7152	-111.92	272.98	-5.34	2250.34	0	1032.04	-12301.1
7153	-132.37	319.37	-2.44	2082.15	0	1059.08	18697
7154	-68.59	512.54	33.87	2238.48	0	1062.1	-598.46
7155	11.44	618.29	-21.36	2149.97	0	1029.02	4595.2
7156	-35.02	826.72	-13.35	2182.44	0	1060.79	20293
7157	-18.62	994.72	-59.05	2179.41	0	1047.7	-3809
7158	-96.44	1132.2	-75	2126.97	0	1048.61	25009.4
7159	-171.51	1142.43	-153.66	2177	0	1045.46	-9716.56
7160	-164.95	1257.48	-103.53	2125.95	0	1036.04	-12174.4
7161	-93.38	1105.19	14.19	2143.71	0	1048.27	8807.73
7162	-124.74	1237.49	87.28	2146.92	0	1036.64	-3042.17
7163	-156.48	1141.66	98.65	2120.08	0	1038.66	6574.66
7164	-163.57	1264.8	86.06	2134.89	0	1042.78	15346.3
7165	-284.58	1292.42	-9.38	2114.17	0	1040.03	-10911.7
7166	-234.45	1323.55	-55.01	2113.76	0	1031.15	14600.7
7167	-251.01	1442.41	7.78	2096.15	0	1046.78	8944.1
7168	-216.29	1451.72	-53.79	2110.92	0	1040.61	-1461.78
7169	-229.03	1590.88	-51.19	2075	0	1034.65	8759.23
7170	-220.41	1586.3	-28.31	2077.16	0	1045.64	-3207.48
7171	-169.14	1666.56	-43.87	2078.24	0	1039.43	3554.58
7172	-181.5	1711.58	-51.73	2044.77	0	1041.15	16471.2
7173	-155.41	1680.91	-60.12	2050.74	0	1044.6	-7329.62
7174	-124.51	1799.93	-57.91	2051.83	0	1032.2	-6027.31
7175	-172.42	1729.43	-56	1998.1	0	1039.51	18591.6
7176	-93.61	1780.85	-19.3	2024.56	0	1040.52	-4131.62
7177	-81.86	1793.98	-11.06	2023.55	0	1035.3	8492.09
7178	-99.56	1753.39	-14.95	1967.6	0	1041.84	829.39
7179	-10.83	1853.03	-7.02	2005.43	0	1035.58	-8386.58
7180	-77.51	1765.44	-11.9	1971.31	0	1039.43	20534
7181	-9.08	1819	-25.48	1957.26	0	1038.31	-1122.18
7182	11.75	1773.83	-26.7	1970.58	0	1036.1	-1519.92
7183	-10.22	1745.91	-15.34	1945.29	0	1038.83	14902.6
7184	52.03	1728.36	-12.44	1941.32	0	1039.06	-3990.3
7185	9.46	1677.55	-20.83	1926.4	0	1036.41	6586.79
7186	50.89	1666.26	-6.79	1925.58	0	1037.65	4230.75
7187	36.16	1575.78	-3.89	1906.5	0	1041.67	1563.39
7188	36.93	1560.21	-19.76	1903.44	0	1036.42	3966.08
7189	92.09	1495.97	-14.95	1903.13	0	1037.25	-4836.79
7190	47.53	1423.34	-16.63	1871.46	0	1037.88	6927.65
7191	96.13	1382.75	-8.93	1892.2	0	1037.68	-7496.85
7192	82.7	1298.98	-11.14	1870.18	0	1037.69	-139.06
7193	81.56	1240.69	-10.07	1867.67	0	1035.82	1844.23
7194	105.74	1166.53	5.8	1866.29	0	1041.3	-11918.2
7195	77.06	1111.6	-5.95	1852.48	0	1033.72	-98.77
7196	96.74	1044.01	0.15	1836.53	0	1034.6	2047.16
7197	113.75	1022.34	33.26	1849.24	0	1039.34	-1861.75
7198	126.19	953.98	5.65	1826.42	0	1029.21	-5954.88
7199	149.92	935.06	21.06	1819.29	0	1033.24	-670.81
7200	157.55	843.51	29.75	1797.97	0	1035.2	10582.4
7201	184.02	828.55	17.78	1824.27	0	1025.5	-8498.78
7202	167.16	741.27	31.66	1751.02	0	1034.36	6896.3
7203	202.18	706.18	38.99	1799.71	0	1030.98	1526.48
7204	184.78	660.71	33.72	1771.26	0	1024.94	-8494.88
7205	194.17	592.04	48.75	1764.02	0	1037.96	5763.91
7206	189.44	555.57	30.06	1752.22	0	1017.88	1819.29
7207	178.15	499.57	39.14	1725.94	0	1025.12	-2302.97
7208	185.62	447.39	45.78	1758.36	0	1035.71	4975.96
7209	167.54	411.53	14.72	1726.45	0	1007.69	4826.95
7210	161.9	356.29	35.25	1697.79	0	1030.58	-3680.46
7211	157.32	323.03	37.92	1721.49	0	1032.34	1817.8
7212	136.87	280.46	17.01	1672.42	0	1015.21	-443.43
7213	129.47	253.75	26.93	1684.31	0	1036.55	-4904.07
7214	119.25	219.12	12.82	1654.38	0	1024.79	2954.45
7215	115.81	191.19	10.6	1660.32	0	1027.83	-5898.5
7216	106.66	164.79	11.29	1660.93	0	1028.48	4033.38
7217	82.86	133.36	7.78	1588.75	0	1042.07	-5266.91
7218	92.62	115.81	5.95	1795.38	0	1024.66	-7705.82
7219	61.49	83.77	4.5	1437.79	0	1025.95	-1374.12
7220	70.8	71.41	-3.13	1730.54	0	1064.24	-5499.55
7221	46.08	47	-8.54	1705.27	0	986.65	3304.57
7222	27.01	43.18	2.06	1422.34	0	1039.19	-3193.81
7223	31.59	27.31	-6.33	1668.58	0	1112.9	-7981.54
7224	13.12	21.06	-0.61	1716.32	0	932.54	5345.22
7225	-0	-0	-0	2149	0	976.7	-0
7226	-0	-0	-0	2149	0	976.7	-0
7227	-0	-0	-0	2149	0	976.7	-0
7228	-0	-0	-0	2149	0	976.7	-0
7229	-0	-0	-0	2149	0	976.7	-0
7230	0	0	0	2149	0	976.7	0
7231	-0	-0	-0	2149	0	976.7	-0
7232	-0	-0	-0	2149	0	976.7	-0
7233	-0	-0	-0	2149	0	976.7	-0
7234	-0	-0	-0	2149	0	976.7	-0
7235	-0	-0	-0	2149	0	976.7	-0
7236	-0	-0	-0	2149	0	976.7	-0
7237	-0	-0	-0	2149	0	976.7	-0
7238	-0	-0	-0	2149	0	976.7	-0
7239	-0	-0	-0	2149	0	976.7	-0
7240	-0	-0	-0	2149	0	976.7	-0
7241	-0	-0	-0	2149	0	976.7	-0
7242	-0	-0	-0	2149	0	976.7	-0
7243	13.12	25.33	13.12	2851.95	0	1006.53	6895.5
7244	-3.43	-17.4	-6.1	2795.82	0	999.93	-4132.49
7245	11.22	21.36	-1.45	2788.3	0	984.47	-11635.6
7246	-0	-0	-0	2149	0	976.7	-0
7247	-0	-0	-0	2149	0	976.7	-0
7248	-0	-0	-0	2149	0	976.7	-0
7249	-0	-0	-0	2149	0	976.7	-0
7250	-0	-0	-0	2149	0	976.7	-0
7251	-0	-0	-0	2149	0	976.7	-0
7252	-0	-0	-0	2149	0	976.7	-0
7253	-0	-0	-0	2149	0	976.7	-0
7254	-0	-0	-0	2149	0	976.7	-0
7255	-0	-0	-0	2149	0	976.7	-0
7256	-0	-0	-0	2149	0	976.7	-0
7257	-33.34	44.1	9.92	2436.28	0	1038.11	5689.52
7258	-61.19	61.34	-10.22	2141.5	0	912.79	-6100.71
7259	36.09	84.84	-7.63	2114.37	0	997.64	-318.94
7260	-124.44	108.03	-45.09	2135.68	0	932.24	-20035.2
7261	-63.63	226.75	4.88	2211.14	0	978.64	5207.57
7262	-48.52	326.69	-2.98	2165.59	0	978.78	14840.8
7263	-81.25	540.16	18.54	2228.44	0	972.35	-13354
7264	16.17	825.96	32.65	2183.78	0	959.17	-2663.53
7265	-152.59	923	60.96	2197.16	0	969.36	-4143.35
7266	-126.65	1103.36	174.64	2198.29	0	984.41	-19323.6
7267	-120.7	1025.39	137.41	2154.62	0	967.07	37613.5
7268	-103.38	1013.34	51.8	2190.1	0	984.96	-18229.8
7269	-4.65	1062.93	-64.7	2180.66	0	975.68	-3668.73
7270	-26.25	1024.32	-74.46	2163.97	0	987.6	18366
7271	-140.99	1094.06	-62.64	2165.11	0	986.43	-36459.4
7272	-232.47	1074.22	-22.58	2150.41	0	982.43	14087.6
7273	-208.44	1148.99	-3.43	2160.17	0	994.68	28807.7
7274	-230.1	1213.38	-17.78	2147.77	0	986	-33545.6
7275	-263.75	1239.01	17.47	2119.3	0	985.6	10416.8
7276	-177.08	1320.8	27.01	2142.65	0	990.97	14272.1
7277	-211.11	1376.34	-3.66	2129.01	0	986.76	1067.25
7278	-185.17	1429.6	30.9	2108.37	0	987.6	11128.1
7279	-181.5	1549.68	40.66	2107.42	0	985.08	-7906.42
7280	-206.53	1576.39	43.33	2096.44	0	984.98	17270.7
7281	-162.81	1648.71	60.27	2078.02	0	988.37	15563
7282	-173.03	1631.47	51.12	2081.38	0	988.59	-13810.6
7283	-116.04	1667.33	34.71	2073.87	0	987.1	17817.7
7284	-107.5	1693.57	17.85	2050.14	0	987.28	9518.67
7285	-139.69	1696.17	19.15	2043.59	0	988.93	-643.34
7286	-55.85	1743.16	26.7	2047.33	0	987.28	16192.2
7287	-97.89	1727.14	13.89	2010.62	0	988.41	6882.76
7288	-67.37	1745.3	27.24	2019.67	0	989.31	3847.91
7289	-11.37	1751.71	46.31	2017.61	0	987.23	12476
7290	-54.02	1725.31	34.56	1971.83	0	988.67	5184.92
7291	20.29	1748.05	44.86	2001.9	0	988.93	6135.01
7292	2.06	1683.65	47.38	1977.97	0	990.51	12523.9
7293	9.08	1687.32	32.88	1964.07	0	988.88	2520.08
7294	41.2	1662.6	28.53	1966.85	0	987.31	4968.76
7295	32.65	1618.5	30.67	1950.73	0	988.86	10260.3
7296	41.35	1589.97	32.5	1943.44	0	988.16	8691.07
7297	32.65	1539.61	37.16	1933.24	0	989.79	6257.76
7298	68.97	1507.11	42.72	1936.45	0	989.01	9992.49
7299	66.3	1448.52	42.27	1919.82	0	988.33	9885.14
7300	62.1	1408.08	45.62	1899.86	0	988.74	7996.51
7301	96.89	1371.92	56.84	1909.39	0	989.63	8404.01
7302	87.59	1325.68	45.09	1885.99	0	990.34	15399.3
7303	114.36	1296.39	38.15	1882.06	0	989.85	1934.75
7304	132.22	1244.81	45.39	1873.1	0	991.14	8330.66
7305	139.92	1199.34	30.82	1855.94	0	990.73	15701.7
7306	160.06	1160.89	31.28	1859.59	0	993.7	1835.74
7307	166.63	1090.55	28.61	1835.26	0	991.19	9634.29
7308	180.66	1055.15	26.4	1825.86	0	994.81	4553
7309	187.84	986.48	15.64	1824.66	0	996.16	5603.08
7310	182.72	940.7	10.68	1799.91	0	993.72	6040.13
7311	197.6	892.79	8.39	1801.7	0	998.5	-505.58
7312	192.03	845.03	-1.98	1788.2	0	999.19	10630.3
7313	201.34	791.47	-3.97	1780.6	0	998.28	-752.36
7314	205.99	720.52	-4.73	1770.87	0	1003.77	613.94
7315	193.18	682.83	-9.84	1753.62	0	1002.76	1956.94
7316	203.02	626.98	-21.82	1756.36	0	998.27	647.11
7317	189.59	565.19	-15.95	1712.35	0	1008.11	1864.6
7318	196.61	535.58	-18.69	1749.78	0	1004.26	-4571.63
7319	177.76	468.44	-31.43	1701.86	0	1001.75	4888.05
7320	174.48	430.45	-22.89	1718.18	0	1010.55	-4357.49
7321	162.12	394.44	-27.77	1708.55	0	1008.18	-4038.81
7322	157.55	343.48	-25.94	1686.98	0	1009.78	-3037.42
7323	150.45	299.53	-32.96	1684.04	0	1007.78	2104.54
7324	135.8	277.25	-24.57	1694.87	0	1011.4	-10092.2
7325	128.94	228.42	-22.51	1683.39	0	1002.76	-4612.76
7326	99.26	198.36	-28.53	1641.74	0	1008.66	1174.66
7327	105.29	176.09	-25.48	1700.26	0	996.04	-4757.27
7328	91.55	145.11	-14.95	1680.76	0	985.05	2209.52
7329	74.08	100.25	-12.21	1464.65	0	1021.83	-3896.81
7330	81.25	98.88	-12.82	1840.34	0	986	-6900.31
7331	49.13	53.71	1.6	1351.36	0	978.47	-692.71
7332	52.26	53.25	3.2	1740.51	0	1069.85	-13490
7333	26.93	32.35	-9.69	1465.26	0	921.42	4262.4
7334	33.65	32.35	2.21	1592.9	0	1023.64	-9177.46
7335	-0	-0	-0	2149	0	976.7	-0
7336	3.97	18.31	-11.67	1825.58	0	788.72	4464.85
7337	-0	-0	-0	2149	0	976.7	-0
7338	-0	-0	-0	2149	0	976.7	-0
7339	-0	-0	-0	2149	0	976.7	-0
7340	-0	-0	-0	2149	0	976.7	-0
7341	-0	-0	-0	2149	0	976.7	-0
7342	-0	-0	-0	2149	0	976.7	-0
7343	-0	-0	-0	2149	0	976.7	-0
7344	-0	-0	-0	2149	0	976.7	-0
7345	-0	-0	-0	2149	0	976.7	-0
7346	-0	-0	-0	2149	0	976.7	-0
7347	8.01	16.02	-1.3	2300.31	0	813.44	1598.76
7348	-0	-0	-0	2149	0	976.7	-0
7349	-0	-0	-0	2149	0	976.7	-0
7350	-0	-0	-0	2149	0	976.7	-0
7351	-2.52	16.78	0.46	2635.84	0	1072.75	-4737.13
7352	-0	-0	-0	2149	0	976.7	-0
7353	-0	-0	-0	2149	0	976.7	-0
7354	-0	-0	-0	2149	0	976.7	-0
7355	-0	-0	-0	2149	0	976.7	-0
7356	-0	-0	-0	2149	0	976.7	-0
7357	-0	-0	-0	2149	0	976.7	-0
7358	-0	-0	-0	2149	0	976.7	-0
7359	-0	-0	-0	2149	0	976.7	-0
7360	-0	-0	-0	2149	0	976.7	-0
7361	-0	-0	-0	2149	0	976.7	-0
7362	-0	-0	-0	2149	0	976.7	-0
7363	-0	-0	-0	2149	0	976.7	-0
7364	-0	-0	-0	2149	0	976.7	-0
7365	-0	-0	-0	2149	0	976.7	-0
7366	-0	-0	-0	2149	0	976.7	-0
7367	-0	-0	-0	2149	0	976.7	-0
7368	-0	-0	-0	2149	0	976.7	-0
7369	-18.39	19.07	1.37	1804.14	0	1094.78	-716.19
7370	-95.83	82.86	-8.7	2127.42	0	983.97	-11856.4
7371	37.46	86.06	16.71	2281.06	0	1053.1	-152.95
7372	-171.59	147.09	-8.32	2026.52	0	1019.16	-8327.69
7373	-160.14	219.57	-1.83	2260.99	0	1046.64	-2275.67
7374	-102.92	285.03	-6.03	2136.09	0	1063.55	23413.5
7375	-154.11	459.14	3.28	2238.85	0	1037.48	-10055.7
7376	-13.81	564.73	-8.16	2202.32	0	1034.96	5044.7
7377	-29.83	821.69	14.5	2186.32	0	1052.49	24378.7
7378	-36.47	993.8	-28.23	2225.82	0	1044	5348.22
7379	-94.45	1134.34	-84.99	2149.45	0	1044.55	22715.9
7380	-184.56	1193.39	-144.35	2202.47	0	1041.66	-2182.08
7381	-160.75	1280.36	-113.37	2169.15	0	1036.45	-22022.8
7382	-135.5	1180.11	0.84	2148.34	0	1042.44	-1844.52
7383	-138.63	1266.33	95.67	2178.65	0	1032.91	-3063.27
7384	-161.9	1211.55	117.11	2154.6	0	1033.51	2372.93
7385	-198.36	1274.11	93.23	2139.98	0	1040.19	31985.9
7386	-303.04	1371.77	2.75	2152.03	0	1033.2	-14974.3
7387	-281.37	1357.73	-35.55	2145.96	0	1033.74	3277.92
7388	-258.56	1435.39	8.47	2119.01	0	1044.17	19649.6
7389	-249.48	1522.22	-36.32	2153.92	0	1034.79	-10541.9
7390	-275.34	1544.49	-53.18	2089.56	0	1034.48	6992.76
7391	-228.73	1639.4	-6.64	2101.64	0	1039.74	681.28
7392	-216.83	1666.56	-20.45	2125.35	0	1040.42	2016.84
7393	-202.26	1688.54	-62.48	2058.77	0	1036.21	11929.3
7394	-147.32	1754.3	-38.91	2088.52	0	1037.12	-14148.6
7395	-181.81	1738.13	-32.27	2063.09	0	1036.16	2227.95
7396	-122.53	1778.87	-31.05	2043.85	0	1035.48	14370.8
7397	-144.65	1762.39	-9.46	2059.27	0	1038.97	-9406.21
7398	-91.17	1780.7	-3.97	2035.14	0	1034.89	-500.49
7399	-65.46	1800.38	9.31	2032.25	0	1036.96	-2826.42
7400	-139.54	1766.66	-20.98	2004.7	0	1035.73	7675.25
7401	6.56	1809.69	-5.04	2019.51	0	1033.76	-3285.15
7402	-68.13	1736.15	-9.54	1988.86	0	1040.22	3634.52
7403	-32.27	1746.98	-33.72	1984.3	0	1034	5098.5
7404	23.35	1722.26	-8.16	1985.55	0	1036.83	-1554.08
7405	-41.89	1664.89	-9.99	1949.64	0	1039.93	4908.45
7406	42.27	1678.31	-14.19	1964.21	0	1034.26	-3138.61
7407	-8.85	1594.24	-5.65	1947.23	0	1041.19	3112.8
7408	19.91	1558.53	-11.37	1936.8	0	1038.49	-2169.2
7409	71.49	1534.27	-16.33	1939.66	0	1035.18	-4630.29
7410	17.01	1430.97	-12.28	1921.22	0	1042.09	1388.75
7411	79.04	1419.83	-23.5	1923.11	0	1032.91	-5188.84
7412	51.5	1331.79	-5.95	1903.57	0	1039.66	-1463.24
7413	62.1	1262.66	-6.41	1913.23	0	1041.81	-5691.36
7414	81.18	1221.92	-14.88	1905.24	0	1034.12	-2839.44
7415	49.74	1127.17	-8.54	1869.56	0	1042.3	-2038.03
7416	90.41	1087.04	-2.52	1907.97	0	1036.02	-10681.1
7417	73.09	1042.48	6.18	1858.01	0	1037.84	4910.87
7418	102.69	986.79	5.34	1861.17	0	1037.09	-1519.13
7419	119.4	935.36	1.75	1852.02	0	1031.89	-14526.5
7420	134.96	904.54	30.82	1835.31	0	1039.12	7856.95
7421	168.69	826.57	9.46	1855.64	0	1032.28	-4405.65
7422	134.2	814.06	10.38	1797.15	0	1027.66	-3183.35
7423	199.43	712.43	38.99	1827.2	0	1039.94	5168.82
7424	158.84	719.76	22.43	1831.83	0	1027.2	-5410.88
7425	176.01	615.69	21.36	1776.11	0	1030.19	-92.93
7426	189.44	605.16	42.27	1818.7	0	1032.78	259
7427	142.59	531.01	22.05	1732.8	0	1024.77	-2028.57
7428	193.71	485.99	30.36	1793	0	1028.04	4178.88
7429	138.63	441.89	33.49	1717.79	0	1032.66	-229.83
7430	179.37	398.86	18.62	1770.82	0	1025.24	-3943.02
7431	136.49	355.68	26.09	1698.51	0	1027.92	1417.79
7432	141.3	323.94	19.68	1735.99	0	1023.71	3460.04
7433	157.09	290.07	24.95	1764.65	0	1029.83	-6799.75
7434	93.84	254.36	18.39	1640.38	0	1024.08	5703.64
7435	139.08	231.32	12.97	1774.11	0	1028.08	-8253.43
7436	108.57	205.38	12.44	1690.21	0	1030.86	203.26
7437	97.35	164.95	5.57	1718.17	0	1013.11	4830.62
7438	99.87	151.21	6.71	1685.95	0	1043.65	-8184.23
7439	80.34	106.51	-3.97	1623.64	0	1029.34	2289.2
7440	77.82	91.55	-3.66	1787.08	0	1001.43	-2236.63
7441	66.45	69.27	2.75	1474.84	0	1096.63	-10008.3
7442	58.14	43.18	-8.32	1645.17	0	1000.25	10628.5
7443	27.31	56.92	2.37	1631.53	0	1017.17	-8668.67
7444	-0	-0	-0	2149	0	976.7	-0
7445	26.55	43.79	-2.9	2138.93	0	953.96	8600.75
7446	-0	-0	-0	2149	0	976.7	-0
7447	-0	-0	-0	2149	0	976.7	-0
7448	-0	-0	-0	2149	0	976.7	-0
7449	-0	-0	-0	2149	0	976.7	-0
7450	-1.83	15.11	3.97	2321.93	0	947.24	-6460.79
7451	-0	-0	-0	2149	0	976.7	-0
7452	0	0	0	2149	0	976.7	0
7453	-0	-0	-0	2149	0	976.7	-0
7454	-0	-0	-0	2149	0	976.7	-0
7455	-0	-0	-0	2149	0	976.7	-0
7456	-0	-0	-0	2149	0	976.7	-0
7457	-0	-0	-0	2149	0	976.7	-0
7458	-0	-0	-0	2149	0	976.7	-0
7459	-0	-0	-0	2149	0	976.7	-0
7460	-0	-0	-0	2149	0	976.7	-0
7461	-0	-0	-0	2149	0	976.7	-0
7462	-0	-0	-0	2149	0	976.7	-0
7463	-0	-0	-0	2149	0	976.7	-0
7464	-0	-0	-0	2149	0	976.7	-0
7465	-0	-0	-0	2149	0	976.7	-0
7466	-0	-0	-0	2149	0	976.7	-0
7467	-0	-0	-0	2149	0	976.7	-0
7468	-0	-0	-0	2149	0	976.7	-0
7469	-0	-0	-0	2149	0	976.7	-0
7470	-0	-0	-0	2149	0	976.7	-0
7471	-0	-0	-0	2149	0	976.7	-0
7472	-0	-0	-0	2149	0	976.7	-0
7473	-0	-0	-0	2149	0	976.7	-0
7474	-0	-0	-0	2149	0	976.7	-0
7475	-0	-0	-0	2149	0	976.7	-0
7476	-0	-0	-0	2149	0	976.7	-0
7477	-0	-0	-0	2149	0	976.7	-0
7478	-29.53	47	1.83	2247.37	0	955.88	1307.88
7479	-0	-0	-0	2149	0	976.7	-0
7480	-3.05	118.71	-5.57	2200.8	0	1013.52	12825.9
7481	-140.53	85.91	-23.42	1963.36	0	941.87	-11342.4
7482	-24.95	231.63	-4.88	2214.45	0	994.25	-10603.9
7483	-129.01	324.55	-32.42	2179.57	0	962.1	-523.55
7484	-61.26	578.77	4.43	2267.4	0	992.58	3764.98
7485	-10.53	791.93	10.53	2180.59	0	986.74	-7608.07
